Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9
438.21685207657316,-1.9497539014994953,-47523.79193763777,-31468322732039.92,-426.3048292619224,-17235.091711756795,-831.1780323382452,-48393.61576581531,405.0297675879479
409.71117768485027,-1.9333206698383536,-47537.91882349467,-41626060332767.945,-418.4110040249578,-17271.635399946637,-833.941308502221,-48389.17723844367,398.17351023877825
419.0683125751606,-1.9612726345069416,-47535.5681691651,-35730629483731.04,-415.2928337235972,-17280.138136543104,-824.5437204908903,-48384.615766383955,395.4675244407883
395.5355294172063,-1.9854797946302916,-47535.7037417869,-35092493752927.594,-431.71898751309254,-17270.22292262796,-848.6319140671792,-48380.90687118294,403.3416697810402
410.45245379436034,-1.9409137975912816,-47539.72281402666,-36036604603360.54,-414.5176644586376,-17303.243451555005,-817.2549427450804,-48378.25172511812,393.9937188425294
411.2468656249945,-1.89460276338508,-47545.39718424548,-25747389607548.367,-403.8522537679741,-17340.507836588382,-791.6081013491493,-48375.47303303505,385.42640380695394
384.51085127877747,-1.8911598511754355,-47554.02681895398,-35685297907059.164,-415.89307057333303,-17320.91327302482,-835.403306162452,-48373.0024406683,383.1052693224559
407.403381797013,-1.900166525089111,-47524.81419893923,-42788282119208.38,-437.0336529531045,-17248.260956943075,-862.3807272416777,-48371.714282095694,411.1316288964659
432.90524795382754,-1.8611388677243015,-47521.138431564345,-29727517595196.973,-428.83041600671305,-17262.35378150761,-831.8583007679462,-48371.07124147061,405.91536294001736
405.2263478895553,-1.7704838791011435,-47538.22932853169,-25820748137959.14,-423.13417923599474,-17275.796153088173,-849.4807736120518,-48369.686870069636,402.51074080872814
414.5052005240529,-1.8407483936844793,-47519.18137516903,-32042214152950.723,-438.79719036407727,-17224.879923431934,-874.2087824970208,-48369.52779090454,420.71245861274315
458.9719740031923,-1.8718132899862974,-50776.773904790396,-7179376155137.511,-465.5408423844947,-17937.779837097023,-927.5446919038591,-51688.086957598156,453.6837046151205
429.22051529266173,-1.8389524841025686,-47513.20305987876,-17678847215061.57,-443.6898313523622,-17199.70703146755,-881.2627134753933,-48368.98216576818,425.99651088009085
456.2413075465581,-1.8626369840640202,-49138.49432377464,-16352553214704.38,-454.01634818948156,-17778.297848944218,-888.9214808195917,-50025.559843300514,435.993408297749
423.8131356725815,-1.8494837857524535,-47520.54912799056,-19624951009055.516,-436.75266776115154,-17222.174495526444,-871.5351591958472,-48368.20912849203,419.43435865401574
434.139177477711,-1.9131806097783028,-47504.33070644414,-25944778196952.547,-446.506243237462,-17192.989526208246,-880.5642958076131,-48367.81558522416,431.41613576923675
433.71868368461736,-1.9319232488706373,-47508.16937963071,-29683247914761.254,-447.09226682846105,-17177.38862401673,-893.2081921144554,-48367.88823684286,433.77007008158927
438.55643962762576,-1.9477977010861156,-47500.698672173065,-34911174491944.65,-455.825767658499,-17146.48329301709,-910.9006379246507,-48368.314087941166,440.0873169263513
451.8082260773702,-1.9218951609041426,-47493.54065640763,-28850050265861.965,-457.7215977084847,-17137.115379526145,-904.8987067583291,-48368.943352638555,444.60931985988117
444.97777125944594,-1.8771187136576988,-47499.29593286849,-23669143289830.25,-455.76782129595625,-17136.132592033093,-912.3632915814391,-48369.95407933389,443.0895945026262
443.50965096468195,-1.844806551688524,-47492.27676970764,-37788119568401.28,-469.7449212723213,-17093.43350713184,-942.3016624538428,-48372.50590594096,449.6233202112275
460.4256155168034,-1.8475001177277135,-47485.48720534178,-29023575797294.074,-469.64652178875804,-17085.55502823415,-931.0513214997754,-48374.776200692286,454.21748276603705
465.72519303600205,-1.8234813364438744,-47485.814110292726,-26313677709927.863,-462.38026659140803,-17109.356571555567,-907.7457318160932,-48377.12286437613,447.86306278304005
462.1611637413403,-1.8191127565636387,-47497.7619942525,-24766026163193.94,-450.67400803016415,-17163.07716354626,-873.5527859399326,-48378.388117735616,429.6394784271222
423.9572362496218,-1.819876114224092,-47512.44210387254,-27005297197975.88,-452.55781147660326,-17155.58027286437,-910.2479213503477,-48380.484518732934,431.09579078385855
450.53712341525176,-1.8074337617000256,-47488.241297553956,-27118572064083.76,-464.76918738680524,-17112.8979446281,-912.3175904879618,-48383.347178375305,446.61666932457194
450.4608091491104,-1.7785902404388432,-47495.263740697585,-22866282381253.01,-456.0269399360061,-17125.56888046567,-902.6567291917199,-48385.17877542908,443.63735162779517
446.73146872206246,-1.7545184388662705,-47501.896959217345,-24314352198889.914,-452.26261302591337,-17136.222829811068,-900.3355947072217,-48386.38526243032,435.3160353011278
446.70107421491724,-1.7012883511974013,-47497.27874345544,-20722217562467.75,-454.93470566845383,-17123.46767245521,-905.7167344650185,-48388.266059225876,442.6227436194983
445.9267796120339,-1.6939688539599875,-47498.60276317316,-25637269228989.074,-456.8141358045123,-17116.353438662307,-911.4951894708919,-48389.89342268487,441.9689337176002
457.8121252333629,-1.6453739873743596,-47489.592650461556,-30233280541515.84,-459.7814268977425,-17119.450230864168,-896.6305261527859,-48390.58965369746,441.56768249018097
444.45909664830805,-1.634906591346007,-47504.106574287136,-21799404677579.95,-447.55037109082787,-17144.571535802603,-891.8550898827009,-48391.18382257904,435.22747576592076
442.2263030334978,-1.6184671042566463,-47499.959582718744,-23164400075200.6,-450.9648331704734,-17134.054583906145,-899.2669763157246,-48391.74256764654,441.51082945523336
441.78416135402017,-1.6323680766020041,-47496.064056497235,-24813753658587.25,-460.5773693870098,-17101.227953813748,-923.3545138954564,-48393.300996800666,446.7183487909207
457.2250083147688,-1.6837339692819633,-47488.172417915455,-30800364543951.363,-464.5341219538485,-17081.49581654634,-922.410097518768,-48394.633325808114,450.3667829759278
454.8457088022088,-1.8651063110385095,-47508.53783103027,-28215511799913.31,-447.6706371262941,-17132.690345231604,-891.5095983626345,-48394.77808238171,431.47736211456504
446.13801050341635,-1.8553294766637427,-47503.47463093714,-28533217422571.37,-445.28171633089687,-17163.51113235845,-873.1224521984824,-48394.33818202381,429.9860632747838
426.96760445010085,-1.8334767917175567,-47514.49099978585,-42173271786839.68,-447.34373217534505,-17156.669894396753,-897.7977626933655,-48393.93501747309,425.29022125362553
444.07643199000626,-1.8508410155746828,-47501.1403765215,-30030312984859.62,-449.6725199530091,-17144.67731302325,-888.5073207863595,-48393.50687038683,436.50010908667247
437.03387161862344,-1.878797713503084,-47503.74686950833,-34110812501727.73,-450.8576870661489,-17137.77052176131,-900.4622020427398,-48393.22943850957,437.65028971676765
456.39145535622833,-1.8853172655857746,-47481.23197434146,-33160100331040.43,-468.7259399536439,-17101.45240611919,-908.6258605301869,-48392.62614034256,446.88672124057337
448.1318027059274,-1.887305599687112,-47496.93871857335,-35927603011458.38,-456.04880648790913,-17113.948518857116,-908.7358492862588,-48392.1758533725,445.0433709151548
446.84473746091976,-1.861716734147911,-47494.42843841489,-35930778951156.14,-460.5773693870098,-17098.973598450855,-920.3811001676934,-48392.45230125493,448.41300656339916
454.5544463308615,-1.8025193491895353,-47487.08018364791,-32536671018877.81,-467.8490912223357,-17074.07901480245,-930.9157488779774,-48393.82912869551,452.96780932478356
459.5977478617579,-1.8188820575642763,-47482.37887498877,-34185337935631.04,-471.6658978569954,-17057.1322556177,-936.9642557998518,-48394.617417891604,458.0659959009561
458.72898975465364,-1.7987583782809784,-47478.781827200735,-36803480043854.72,-485.66049107488294,-17025.224480199686,-962.4438180737257,-48395.67783632614,462.78042449123194
473.35574498805533,-1.7987324401605886,-47472.855991635035,-40219824840267.88,-478.28708977320844,-17030.23118119426,-942.8861553862087,-48396.65078855306,462.8219709398476
476.2056126975667,-1.8788685236830225,-47480.11459353922,-47903518506516.94,-469.2408972509583,-17075.256384381308,-909.5444743756298,-48396.777067890296,445.02587767363235
449.41536930263044,-1.8631532391862433,-47501.48696136916,-31039180455105.754,-453.21162137850143,-17120.27215148896,-901.9615915067251,-48396.737489431354,434.0936950497529
454.88944190601467,-1.8835255804115925,-47498.07468594471,-33162672623219.668,-450.5515553395076,-17140.532623373063,-881.2421589166045,-48396.041203752386,433.88596280667497
441.93372856903625,-2.083292354807021,-47513.62071102011,-34195591284131.984,-436.0037383584755,-17190.265947864747,-858.7521916189023,-48395.16812700128,419.932916037403
436.9833598837277,-2.1002349398818043,-47520.5392880422,-38893148404426.65,-428.3143653818035,-17232.699963814743,-834.5850597902438,-48393.754345088,407.15956974329526
427.76813891526785,-2.1422998758876326,-47527.423971908844,-44743944895744.234,-420.1373682976956,-17286.302727997587,-802.7250563366086,-48391.252538218396,392.94849766156847
408.43067240541353,-2.13906688407322,-47547.06450882807,-36246204008080.36,-402.9032454153861,-17357.622954691553,-773.3230719823841,-48387.46732875124,377.4899387937785
378.98080030252146,-2.0781612443440296,-47562.236615865935,-35753924323657.59,-396.15632082573114,-17379.202460727076,-784.9331177152551,-48383.77762144952,374.68118020184477
378.77284939392456,-1.9368891909330195,-47559.24308491042,-31348458569771.316,-398.52665505201094,-17365.983433566922,-796.104957747991,-48381.31725169577,383.9241716912214
388.12823496008247,-1.9339922378133458,-47553.04938408391,-38765532000586.99,-404.67771610231046,-17341.900596930842,-808.1766063915329,-48379.598048718784,384.54736842045537
399.61888931956315,-1.8999853128359185,-47546.248886442096,-30216041562070.113,-406.96823741414437,-17334.360139609398,-802.8851194965382,-48377.232853132205,391.3347461311308
393.761277395801,-1.8852788696347955,-47550.40134464847,-34188573078313.938,-404.1889986672795,-17341.08995480923,-806.8993810948816,-48375.23261029688,390.94442817966325
397.41299156359366,-1.9171798324928868,-47547.783918385685,-47338272176813.55,-407.5684742638804,-17328.71465862906,-813.6965987539135,-48373.054428395444,390.47757729653523
386.41717727367654,-1.971539312645719,-47539.6911075264,-45145156946380.15,-433.5743644420579,-17263.359231206294,-869.72985667074,-48371.551868281436,400.1447798928291
412.622490405209,-1.983473553502544,-47525.96547289692,-46675716939271.26,-435.49752768192224,-17229.436702940722,-873.8261178387193,-48370.579189386415,416.4277077673602
434.54808199829625,-1.954659172338929,-47517.07343956559,-44368173389096.08,-436.0704313417795,-17233.77913201578,-851.3145026546331,-48368.71900181603,412.4862617868536
417.6920317983887,-1.9290942514807172,-47526.8270150419,-37308497695532.086,-427.14887816537623,-17261.055395248273,-847.993192086094,-48366.59931294094,412.21948985363764
426.1235555466469,-1.9276429975820861,-47520.558967938916,-41854145602635.66,-429.58590537495996,-17269.940734542917,-835.1555581293917,-48364.08274614881,409.24345213964625
416.33433759073455,-1.92617862549983,-47532.498105277926,-37499317767228.89,-418.9937476331713,-17305.734737729246,-820.721009887217,-48360.81058065567,401.5999989219704
402.4175892976217,-1.9300600012661677,-47537.831357287054,-43397988246114.234,-419.4704384646557,-17307.922486184332,-834.0768811240191,-48358.056105778836,400.08902018547656
406.90088843428344,-1.9118173187489063,-47533.25031466339,-44257363381599.84,-425.9691776902121,-17282.27541023456,-850.9878163692028,-48356.50696990927,404.8089154137282
420.919534859264,-1.9186567433903272,-47524.821852232395,-33591253039804.504,-426.7651201794794,-17273.973767677435,-844.269318297022,-48354.9902512029,412.98591249783607
421.98137461967127,-1.8967327608795586,-47517.582930224926,-32671516057956.52,-431.1821636638752,-17263.192193694013,-850.2353883182225,-48354.21781525693,417.03450458266707
417.6957491122123,-1.7428344156963238,-47521.66869544799,-33001255475523.594,-434.8349711592628,-17244.03973069942,-869.6373611561903,-48354.34633591574,420.79445818237923
419.6455895453983,-1.7848462531003872,-47513.42828536336,-51699493585537.73,-452.07018736916746,-17186.468843461415,-909.2886357183653,-48355.915862344955,428.6751634882021
445.90797437739735,-1.7390089324805227,-47496.42266794844,-38838361888800.06,-458.43991393849655,-17153.241660744432,-906.5535674063443,-48358.49655280054,442.41282472123
449.80874857136433,-1.670600289360369,-47499.48398521485,-41616256445992.13,-451.05995267125115,-17165.7767919576,-892.3766071455863,-48361.53409019176,437.5584501987753
443.30126272504674,-1.6701093524506936,-47499.33201267913,-41751761685222.33,-452.1543735939939,-17160.203498814448,-899.7631283784027,-48364.69927357971,439.2552946264441
450.5449953739369,-1.6880916015439238,-47497.98284642672,-40996801483080.21,-451.89853493672933,-17158.30860108276,-893.4126443747481,-48367.36928889982,436.86856048623713
450.68341064748233,-1.7623158883323151,-47504.78662405132,-30122108823457.55,-445.0532108635111,-17184.513872204836,-874.512727568472,-48369.15726218255,421.2438158239848
426.9791937226093,-1.79179486085569,-47510.05646305993,-37108923176994.75,-451.5038436748811,-17162.561316292697,-908.3192914725076,-48371.753805888264,433.6760439084066
448.66097326197865,-1.7906903885000929,-47495.689045132094,-34412346887872.29,-455.42670308627015,-17143.267266033126,-899.3977382961043,-48374.00835672222,440.15728989244076
448.33931628348626,-1.7448563016136962,-47502.106878115614,-43860241286674.445,-447.26063927811373,-17164.050189950794,-884.9048063603484,-48375.91495604901,433.463938354948
433.20000907347935,-1.6967722043993174,-47505.74109904188,-40554379201493.35,-453.08916868784496,-17147.205324041766,-908.3282567587879,-48377.30014744568,437.81866216642027
450.00948351783353,-1.716888910544711,-47497.90303351227,-34834488210676.18,-453.4248202595552,-17144.755888085587,-895.6646805552327,-48377.9217588499,438.49433862022147
441.48568292054495,-1.7322480236714477,-47501.587547507916,-32677646085565.406,-451.33109791484776,-17147.740182562502,-899.1263743869886,-48379.25037054353,439.5023866629474
449.38934810586585,-1.754628616358876,-47498.43439072351,-43001575576707.43,-452.5107983900119,-17152.83200579526,-887.7809139321436,-48380.24458799217,434.84262445242894
435.70372926636696,-1.7315285428591713,-47507.56914278097,-42065679771843.3,-447.21690617430795,-17159.36581703148,-895.338431600841,-48381.79673051263,433.063780455124
442.60109573311416,-1.7263115734748102,-47501.48477471397,-43314304850761.56,-452.5107983900119,-17144.38178600329,-897.3473117241649,-48383.68091662372,438.1018340135635
443.54769876499296,-1.7350722522000919,-47501.81933295809,-34812066184544.535,-450.954993222117,-17144.25543794171,-896.9287859207423,-48385.37049042289,436.2617636709303
445.1076585777494,-1.7127722616798733,-47498.458443930605,-39680049228172.45,-454.37492193973833,-17136.645272656886,-898.1546248204215,-48386.58599737679,440.1889963927
444.6375277118359,-1.7065393962667175,-47502.87002077702,-31819817338530.9,-447.8871159901333,-17149.970422286384,-889.4189373351935,-48387.79412436943,436.12837770432236
438.7466786291815,-1.7073944316462604,-47502.259943978934,-45090721714665.76,-451.1660054479805,-17136.910261124387,-902.3453494926218,-48389.09359888264,440.2535027208137
