Feature_1,Feature_2,Feature_3
1461.4391110973875,-3.6045911709121214,-278835.2868302196
1438.306983332528,-3.6796161305868162,-242417.55053274168
1441.524431944259,-3.683636662876531,-205982.9186532843
1443.4949609598184,-3.678747604657828,-225742.67267262412
1463.9251590712183,-3.719375777223948,-221186.9789394422
1476.992006419699,-3.814961162199664,-357074.2334996241
1497.115100668048,-3.8672123784762813,-412288.8628492847
1480.425661345164,-4.08932151164669,-481586.17484884604
1425.4670552232355,-4.144497222782942,-334251.55345605157
1468.753117476391,-4.17477123502675,-414232.0154707944
1481.7806840982025,-4.155981219083419,-354250.43728537177
1489.112545352965,-3.9514542145634777,-322563.88163799926
1503.7129642120722,-3.863648933335003,-240755.34762763744
1530.227779347958,-3.820966146915144,-151159.9933554175
1530.288161291433,-3.7595255905847895,-230917.03839190447
1515.183585667719,-3.800381227133392,-310681.80972008343
1501.5525242452604,-3.7467318683991735,-125341.19355966717
1498.7993024032576,-3.648412580673514,-110948.67344720167
1502.365408043442,-3.6188893765746633,-332973.57773825293
1509.5196944429306,-3.502985719581018,-194065.61293351886
1499.873841289831,-3.469596209357635,-170818.01750677507
1490.9652321885164,-3.3715467320105525,-130996.51029598861
1483.9411240650143,-3.3228616868696856,-108044.77016056783
1477.373126858623,-3.2261739714093984,-134150.73767829456
1464.92990162528,-3.1723703324944657,-173373.34654665246
1458.1492690803068,-3.054521927492677,-198773.18799505293
1458.1891990751856,-3.0198345847830996,-258047.2104586226
1474.825073770793,-2.8770512983530576,-152991.73804487442
1471.5566576046233,-2.710939566632346,-202924.20151021908
1461.0979206533423,-2.632646574249211,-144546.5587365609
1462.6353877732254,-2.688587934107165,-219727.4640428948
1482.52636863671,-2.6588577964535673,-167013.92675253385
1473.4226544384676,-2.641236023204531,-169887.64060042455
1462.3519821998177,-2.6669408728097723,-163911.67455285715
1463.5031347351016,-2.690126090955412,-186722.5176253869
1490.8253148893884,-2.607577546397623,-173195.40160849947
1497.9276598321244,-2.6049589003183162,-187900.656993795
1497.1985316329572,-2.651417903331265,-149119.42615493858
1477.0355073897294,-2.633871746758071,-143987.14681257747
1483.676222635575,-2.6351013745546896,-138845.8848445392
1494.5910705039666,-2.595774870567337,-190557.8999511568
1484.9851473457456,-2.656688609528376,-236441.0009553711
1453.5319982090875,-2.6697971095196666,-171263.9991184097
1447.3266172976514,-2.677211340816791,-131129.7639390606
1458.4829929399436,-2.6562495145955496,-234160.0259686529
1459.9107337324363,-2.6589042453969194,-337197.3715144098
1443.3219309820106,-2.622673748740843,-128458.12914025194
1430.8537089226058,-2.4371474794355774,-198125.1598879229
1419.3110186957147,-2.5106020942775875,-195931.27773881497
1438.2699750445913,-2.592583702255032,-193726.4651594016
1443.4030895081867,-2.5327116496434616,-170264.3695514968
1448.507960804673,-2.555906452832694,-200514.89866191096
1444.1679274588719,-2.5837772932100247,-163322.0919467677
1458.1999120006408,-2.5551983882468736,-181575.85699218742
1476.4459718555854,-2.5532533240771556,-180002.1152574448
1467.6561788365927,-2.5913118729405182,-185738.63200096702
1463.633637645193,-2.57219590262174,-127437.71000527377
1470.9625771930132,-2.5646179790977217,-179287.88451734226
1470.290584596274,-2.5261669043016157,-165081.18514676217
1462.686355327664,-2.558844921296105,-165711.71547564858
1444.8230390821666,-2.579890857453339,-224704.30127165577
1436.36210041124,-2.679157785397124,-193857.55241088144
1400.5624252466869,-2.8129480394298287,-287449.8780692439
1385.3007267162952,-2.893639004833836,-180404.23303026077
1383.8414964156464,-2.881304412383368,-164675.50938415862
1392.0053948807677,-3.1453891851296865,-223494.37373171505
1408.5711486097591,-3.1877852250220116,-145644.15638359162
1382.7805921614704,-3.2103691748903467,-209831.67671575327
1362.919153001514,-3.1657749396891335,-193896.13030471408
1365.919096763093,-3.0845699638091038,-177958.98182436815
1360.0471150771887,-3.098061947415636,-162016.18471060038
1354.7854455081301,-3.114409417427393,-146078.90313027156
1350.1301924466604,-3.1457340312474615,-155719.45500844135
1361.968299708833,-3.27992681460847,-265934.9832701344
1382.5624380431088,-3.340816917099392,-245203.2682486257
1360.260075049875,-3.3222261067527934,-160763.64407490552
1358.3638872442934,-3.4088039623895408,-196417.49522279584
1391.458061780235,-3.4833563429638112,-355990.8618601184
1408.7247005412846,-3.5040003395264154,-273436.41552631895
1407.203465126637,-3.474847286099531,-177087.76777025344
1397.2342764052514,-3.464142838390259,-195351.75716680082
1405.166386119613,-3.297110832184175,-176109.54944571637
1398.8665366837079,-3.1631764478800997,-185680.98023031245
1370.2419245013446,-3.1707513785611363,-212980.8969776987
1352.359130209565,-3.1327217517143233,-190918.88982924772
1351.9974878169237,-2.9239851716832406,-142507.65203952754
1345.6807574075738,-2.9092049232446815,-158136.1140655621
1352.6405879783442,-2.83251220727142,-173729.93438628357
1340.7158034102154,-2.865423308627229,-141435.2037965883
1335.3739492172947,-2.8870949222596898,-240935.75978498618
1352.0205368383577,-2.854688166290418,-163563.70412553547
1366.5553796083145,-2.8109108586137523,-150255.42314704435
1371.3930770366283,-2.789986258701724,-185970.65611145226
1372.7442041804106,-2.683586045940656,-184589.22762033693
1384.7754687348825,-2.6298466696599605,-178090.59011358608
1386.7278182405785,-2.5820842623353686,-182984.2317371638
1401.2928519822733,-2.4971072848372438,-156419.2508930782
1399.066835926311,-2.393342732495083,-178075.14402288423
1392.0615565808816,-2.3897839932125358,-181430.67250471073
1370.3315235142431,-2.394180585272653,-180746.75772047607
1366.066156012524,-2.3770028482001035,-130513.76098635969
1360.643143293427,-2.437225913188147,-166517.59204667984
1352.0614407355501,-2.4029200440255707,-178787.8538522062
1334.3955020257135,-2.3893506259677753,-171216.8963329875
1341.57997939694,-2.3807920296571714,-130290.37863574168
1338.4842685744732,-2.365171269626678,-154879.88466368278
1320.8079415732861,-2.4749516952170105,-193768.07026626056
1301.21562408613,-2.5027809176534546,-186461.10844732902
1310.5589182536444,-2.5108744788164503,-173880.6684937802
1305.1557082149345,-2.512607310378834,-270191.16200351977
1281.7628992639968,-2.599697674251514,-270152.28057679924
1260.2805620192482,-2.5745447643642563,-210906.17502306373
1264.4173744155041,-2.5671805701339268,-201173.1316421224
1242.5578123410883,-2.6378244757557696,-214746.24750006132
1261.198627267354,-2.6001812644165674,-154065.31926083908
1245.1016451855564,-2.5759034951700026,-118749.95435490155
1255.2338002275042,-2.6450020007280903,-141022.3990690454
1259.7147247747475,-2.6228196623418407,-110650.71651075534
1278.0955077831445,-2.606508469803437,-170105.9351230366
1272.8452004077506,-2.625048699448815,-154507.59914191865
1263.6466930509343,-2.6297125261546164,-171909.4415148957
1277.0290847491885,-2.5923957520025223,-166054.98195479315
1283.8869802110817,-2.590239645374358,-101798.32267418197
1274.6595804189467,-2.585150881258056,-129950.39096105465
1280.9873483878569,-2.5705925663787355,-161408.69041778383
1286.585988157599,-2.594014347433585,-112368.88308916966
1294.7180724804593,-2.463952283574252,-173969.99156768978
1304.43437123428,-2.4070058499605986,-126594.70016217581
1310.2514897564888,-2.3722744018195363,-118886.44027154267
1307.5333283977939,-2.326775273354642,-118716.10313363343
1318.8773425526053,-2.1936484913490064,-119812.68467591643
1325.6384970512963,-2.15871916496729,-138109.7640267564
1307.459636456026,-2.097639656723414,-117119.67109814245
1311.5175627648384,-2.0232808716409387,-162595.07062293985
1327.5402036366584,-2.0563886637868625,-206880.17323210792
1353.8144649009575,-2.038989741555612,-190175.23425389474
1343.7443149730084,-1.990605727445181,-146007.2385284874
1328.5644242370026,-1.9797412108561563,-112869.00952136659
1343.2927489333638,-1.9877901571579124,-114198.92507274738
1340.4733017340009,-1.9175908092466265,-133563.375389129
1333.7338977203249,-2.101228534400389,-186612.80184860507
1346.8906687158094,-2.1374411586671545,-148154.01951534374
1347.83600322871,-2.200940696845643,-165942.60498993794
1337.230856296207,-2.2007140785601775,-125467.97309692988
1329.9606755213388,-2.1908723547582616,-118719.69845634302
1329.8752967518012,-2.177351428585922,-157875.59844287738
1332.2623313236973,-2.177895246034438,-141272.64164548676
1314.7064435753555,-2.2462566299544857,-220326.37663315347
1298.6159541756522,-2.2785448627836846,-211360.0816746033
1304.7577068025662,-2.281645163727241,-138555.08572939705
1294.725214430763,-2.250770113761684,-115024.27157420834
1292.174239635991,-2.243668109775179,-128682.0925859174
1341.2220798445649,-2.261544603398636,-88083.41465967993
1309.6158561794764,-2.262904313669226,-227655.55965655207
1304.7103102232793,-2.202395695003334,-369708.26296906394
1286.2801828309669,-2.1744258859078007,-142667.35416416667
1289.7131884882222,-2.1468840547272348,-171522.98084494966
1291.7905221242297,-2.1598131570241215,-191543.28295038472
1293.058867571312,-2.1738570219960986,-145843.5612592362
1296.2656032575878,-2.2030143711342816,-197220.95002340598
1314.622038708132,-2.0237606152820837,-144869.2937317534
1296.9720070694261,-1.9838454337656934,-148518.6452954073
1323.956243120715,-1.9527727515085622,-161606.86330700098
1338.4173939489042,-1.9837467160050042,-141788.4186878715
1336.3962220130106,-2.028879493664317,-231647.95370181827
1319.315598593957,-2.0076187359048925,-183208.31854378904
1331.0524200154616,-2.006310048308105,-239026.50058717837
1327.7216741011885,-1.953850729483171,-112266.37337792695
1325.9553399374886,-2.031148429182855,-190382.04727980867
1312.9774423336967,-2.026354018748643,-151745.88974124804
1312.6969584672318,-2.0652169911607667,-187562.87114992313
1299.098360455244,-2.1290770670978696,-246180.93956469637
1290.3228513368585,-2.1556185278210576,-207821.61213575242
1286.9486044525545,-2.168407147578123,-192805.40678485046
1295.4147372691561,-2.1909059920810665,-215664.49778960677
1297.4787609068708,-2.3180484389571054,-411356.7685383442
1303.914956666752,-2.36274700141804,-400030.5329702769
1315.9631021946686,-2.387942032924122,-388698.91821509454
1321.7656121821658,-2.3414655567597547,-165493.64900849512
1334.4730895767382,-2.3206813412441893,-259609.87080820109
1329.1964868388632,-2.343193215708793,-131339.29415243087
1328.009299917957,-2.338311909939458,-157115.05540139767
1323.000195682359,-2.2980733095918824,-134876.6015011869
1332.6119622544645,-2.2888017818405793,-205866.808396225
1344.016358352751,-2.281092815405227,-227527.2593888611
1370.421771795351,-2.331481374157971,-246294.16707090588
1389.2664569393717,-2.3213762144131755,-242678.03693835693
1388.655495554317,-2.3625291824305923,-289420.25288360356
1412.4164395799899,-2.254622133363696,-238150.0258373969
1430.2963121648272,-2.2753775197467503,-290060.80791364325
1433.3378090918084,-2.2575359162519932,-304338.5972836422
1439.7720570470615,-2.1840147534045795,-333260.9703595231
1435.421310775805,-2.162685641864154,-251038.10043075786
1439.7236865654604,-2.1628260678755695,-315397.35707381996
1452.3915585992588,-2.1423378520220115,-292059.13372441806
1459.9555332388854,-2.073527219868525,-314658.81610878656
1472.0559448576596,-2.0726035944796517,-318821.6219578062
1443.5826121680886,-2.1452219638749477,-291703.312021274
1426.3422687695202,-2.138337345146072,-221528.23863876285
1442.2408994133427,-2.216950010455724,-360151.3887777229
1465.7473303009274,-2.2301263779498237,-331894.16338848363
1441.980218227265,-2.27402689842176,-313144.0035799006
1456.7322412132694,-2.309952810797349,-292804.58452637
1449.6123660288793,-2.6196686676518395,-261426.49891057238
1449.7337791840391,-2.6130257409342814,-251156.34353388508
1449.3263633826343,-2.5905629527763696,-259880.39652350434
1435.259642991662,-2.5999305591824906,-239040.81532802535
1433.8500817090328,-2.5938886990192582,-314055.92512757477
1438.1287592090448,-2.6200897063282405,-271581.6461629859
1442.982688342594,-2.6000715640059773,-224080.43405776843
1444.7701237231,-2.586532806591874,-187939.42723333466
1443.647214354925,-2.5585984918440614,-188406.52214537788
1461.520594257668,-2.552990170118093,-367068.0933308538
1469.3799859325763,-2.5272240671059008,-245352.91320870107
1467.4165988673203,-2.5082082615187202,-174150.02227996552
1468.9625064739257,-2.4448233307993337,-173488.30922215164
1476.0710194646508,-2.3992016970021384,-121459.77586344664
1483.4596916877367,-2.3551231172609057,-242732.0885167903
1480.926247134619,-2.332908710971178,-268232.676913245
1484.0709777068964,-2.26043729510115,-212696.53211051182
1485.3958094881975,-2.2165215574610326,-220547.20249019697
1484.7699149343262,-2.1744345741744215,-239514.56686238552
1487.0868285396054,-2.143226119625174,-257099.41684237847
1484.3592527918743,-1.8914585549695073,-262333.4519332741
1423.3605045178047,-2.155981483788304,-178616.6079706853
1404.676837889718,-2.181332160153948,-194681.85243111773
1428.0485456238498,-2.159586808620617,-189496.49807927466
1438.33198015859,-2.13981984593225,-190051.0675058827
1437.1639466498616,-2.0824901493242893,-237320.06582154508
1429.3074766818959,-2.170433251832222,-242273.55072786563
1414.0126654728244,-2.18019912335711,-255505.55915533783
1411.8454081898137,-2.2101792410254735,-223145.16320211336
1409.7024984646562,-2.2317349618041775,-202794.19529030786
1398.7934940101493,-2.2958640083937523,-238255.86304821284
1371.5290987264998,-2.407151878761674,-298412.1971827665
1357.3487563988808,-2.4644407557159567,-458711.9277598549
1365.2600895305416,-2.5050710917220353,-488132.67911327886
1359.0527608144773,-2.500709472632586,-355601.58498931397
1352.3980863021295,-2.5086612233965098,-249345.48904906592
1359.7150143880756,-2.537521887872141,-176774.5786409098
1383.38635940085,-2.527191759459155,-226391.16825286494
1373.726546981248,-2.5023753080786495,-211338.8376187914
1376.1801315446087,-2.5385606349120287,-193907.06398136055
1393.4552107923803,-2.5084949644992327,-224668.51523112366
1381.0665240886283,-2.2274134611919405,-201296.7003677373
1364.8831893349793,-2.185196181271956,-178381.09381169293
1355.3035615392391,-2.159921261920088,-170892.15996853955
1345.6411520467998,-2.1136126827361186,-240439.68316324544
1352.7620011335039,-2.1866105392398754,-178803.81448796403
1365.4821392581598,-2.1511541012938658,-187696.63663276684
1363.514207315438,-2.156561651710543,-215905.35032456947
1361.1434044487773,-2.1384488009848663,-193503.46425385657
1360.0925638518474,-2.092848880006561,-199913.78829876342
1360.0704887327274,-2.01524907135021,-236411.0599518941
1350.189275853717,-1.8845061460731827,-198294.85911981642
1340.751188527628,-1.8386810912163185,-250583.61268417086
1333.4771121435033,-1.771344648676912,-325891.02952427877
1354.807845261355,-1.8172301494073113,-333249.01733178785
1371.2375773004749,-1.8118038706334432,-213867.50355788795
1351.556634702734,-1.764416159997717,-177897.4506761624
1335.0116575564439,-1.7896161970597644,-225084.13453635428
1333.7442860116755,-1.8113298186790803,-159301.75177459797
1313.6367742003524,-1.8057801225851464,-203674.8075017538
1289.5161355866665,-1.7891419556589747,-183472.36943187402
1298.4614283418127,-1.7670096111268312,-175026.36068342297
1310.5530748397598,-1.7618662773984402,-155840.0922880908
1297.764438919011,-1.7575442146148381,-195113.48709614106
1292.0791218433124,-1.7661190531529174,-223461.53374568306
1299.1564699599862,-1.720760410644812,-234885.16279150292
1314.2727324114696,-1.8134992465843016,-216768.8445796743
1339.2163184805831,-1.8030738962585084,-199588.1315966286
1352.6035796904075,-1.8187683242912254,-56527.00924881899
1351.6170166462093,-1.9088621349953676,-172905.79390052162
1328.3378296319183,-1.9102354126905703,-149015.0546671054
