Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13
-353.74950471108605,1.8346658294029867,39539.21670708695,16601644150051.256,359.16733515768453,-17196.668636069724,710.3598451378787,39509.259532480224,-342.55250956888165,356555.1108446224,-16601644528733.83,16601644504606.023,356212.4222434029
-346.67091946844516,1.8530043154298204,39544.19915341578,25690825494405.293,356.87397251481474,-17176.244009550246,702.3710105257594,39513.12631837859,-336.69310902039945,458668.4246574832,-25690825986513.484,25690825962389.812,458329.49931789836
-342.24339230349204,1.8521332642508497,39549.91027228605,18872105943687.113,349.2806770050832,-17171.749034700064,694.7295007280181,39516.85710359662,-335.43225990377215,390191.5636195403,-18872106374750.633,18872106350624.69,389855.18272077735
-355.58364900325336,1.8615178889131583,39548.176377324795,29584662661020.008,371.0435149683405,-17186.27507529567,726.5978715173692,39519.21159831788,-342.5625163079025,399321.2428188426,-29584663102117.535,29584663077932.65,398989.338025414
-368.0211159026244,1.8301119348189256,39519.14591772176,22495113969295.277,382.42754515987997,-17218.301710198797,754.0354402089964,39521.51674162169,-367.0617425415889,322913.3355719398,-22495114332448.008,22495114308283.633,322540.3385595738
-369.6871469792414,1.8211002900215774,39522.51364025405,27542295249451.348,379.5037579586967,-17206.6412266789,743.4161068193595,39523.90216626355,-358.0001855064342,476334.745764287,-27542295766750.773,27542295742607.117,475975.8440625651
-361.2743905140569,1.7995934457881058,39531.601578692076,24161981122249.31,370.1319920138956,-17195.844311512155,731.8081076144622,39526.06221185155,-354.21854786009976,322229.64318802045,-24161981508776.93,24161981484631.344,321875.1983059178
-361.28712636371984,1.7774364868262036,39532.29477279516,21794751535971.453,368.3071266979112,-17198.539768800536,732.0737410502884,39527.916506077294,-355.54216652149427,427145.69566851394,-21794751989480.992,21794751965331.277,426790.63309770264
-370.0812305559534,1.8295336860320774,39521.8941321383,23058900126147.68,383.783913148979,-17216.51876915783,757.7928797409713,39528.66623825584,-367.1345188253769,350901.05181797757,-23058900514266.766,23058900490085.668,350532.79035839764
-375.60003809630786,1.8314293977105989,39512.74888237679,23124184233043.25,386.0117771364395,-17221.719468033443,763.0376845728638,39529.410011876156,-369.30143267516496,254967.91625589662,-23124184754627.16,23124184730474.848,254593.86144024585
-379.5665275034638,1.8133233106263371,39519.20413874879,37035557281683.055,388.66902119824925,-17226.73976101634,766.0513504845253,39529.512353525235,-370.5904826017601,710942.2976734673,-37035557808065.19,37035557783884.16,710577.3755536691
-385.7748903327095,1.7999135675636746,39507.27519613239,30260998129069.02,392.48977609711983,-17244.59250280812,778.0088577923145,39529.25904657247,-379.18809082776613,464171.7756427447,-30260998629323.953,30260998605151.766,463792.5353349332
-394.62576002629794,1.6292161036727486,39506.449185311394,32365549137176.16,404.1994801586107,-17251.570102550235,790.0384136210537,39527.481349385416,-384.0668309522049,509850.8890336182,-32365549688361.39,32365549664165.8,509474.79484455497
-395.4121077726274,1.6054363649803065,39501.391233588125,36627563686511.016,398.61481008142823,-17261.063077483646,788.0776385950951,39526.48367750504,-386.31925693544383,634034.1067856463,-36627564379403.53,36627564355230.44,633651.4885666228
-399.0187184564517,1.5544014261734078,39503.67004097424,31148101262210.434,404.5533548385299,-17268.892532604073,797.924633673032,39524.34050691784,-385.96720166261935,416356.7235147268,-31148101701689.805,31148101677491.453,415980.34276904614
-402.41227656948655,1.5210397158106923,39490.254642761465,31464589111906.598,409.90968932532746,-17281.40479821039,808.8061436250154,39522.487304336355,-396.7553760306446,406528.06071611564,-31464589559509.465,31464589535322.684,406130.8699559673
-396.8337924764261,1.5122996418667531,39490.92691368296,21451041809691.734,406.6202012981094,-17273.834161238876,805.488636728539,39520.93034671507,-390.79954690614323,347330.66305279185,-21451042198865.676,21451042174695.074,346934.52190859633
-395.8020067130217,1.4675682492671225,39500.30504755259,25366194890717.42,400.9400123484551,-17273.477849822626,795.7577198232439,39519.20795950369,-387.49186480797823,380175.608813577,-25366195311964.9,25366195287783.023,379791.12169958587
-399.308368065928,1.4273503041350912,39494.65124000581,32014053545582.91,407.9620140304508,-17281.41270257755,805.1764264710882,39517.07847995487,-395.14792986247693,423230.4743919182,-32014054028033.766,32014054003842.29,422836.18376667873
-409.78051142160376,1.2589115283631056,39493.505923239696,41471161202061.23,415.8264011972927,-17299.63161559538,818.8350794124221,39514.32157786945,-396.4451671209981,387315.62327305117,-41471161616555.92,41471161592344.016,386929.36223714275
-432.2647756669975,1.2591973428053849,40832.716276053965,39437043169290.81,441.79972360674043,-17893.63131727886,869.7289776434184,40865.257579652556,-425.10038969529757,555686.0236262465,-39437043762997.02,39437043737920.734,555265.6474211799
-419.327304328915,1.2190526621041784,39469.29689243761,22636068553669.254,427.31231818613554,-17336.436415564953,849.7528099947922,39506.82125406226,-415.3442583171971,331376.8029951196,-22636068926471.258,22636068902275.297,330956.9806301202
-418.3753905369678,1.2377794073352963,39476.50720275391,30098027091443.46,422.896617167298,-17331.145956762826,838.0316436686047,39503.27850456746,-407.39162990626227,521376.41697985225,-30098027653316.156,30098027629124.254,520970.80563978816
-416.4621020361811,1.2119395096269812,39480.83466252866,33718733257575.816,420.9771426823892,-17330.554790229544,833.5415288995938,39500.89876557277,-407.1241770633414,522430.3274569742,-33718733843740.51,33718733819539.492,522027.39774102694
-418.0184228649877,1.1989080858025798,39476.24702753937,30494554434735.766,425.46380057792004,-17339.375162032215,842.2548514168227,39498.51466000105,-412.4896085856125,388720.56528393395,-30494554848410.81,30494554824201.02,388309.23882230395
-422.5854985541043,1.1827385732960116,39472.289817108394,35834724505124.63,429.65662422765683,-17346.32950404483,846.0752424342744,39495.54588795945,-413.111845812,455053.2785929871,-35834725008366.26,35834724984157.19,454641.9397593889
-421.4456400092744,1.1945145278316174,39473.46060557383,36168448119951.875,428.36575489396694,-17349.899822263516,849.0563409589408,39492.50779650755,-412.0347568119374,437415.4749403337,-36168448585468.12,36168448561263.05,437005.24412565614
-418.37102395994054,1.2407686422074966,39467.0544731934,32235337506779.016,432.4166647903171,-17349.34513483653,853.8093600531358,39489.803338831625,-414.22805206459856,209835.50401265032,-32235337887508.78,32235337863305.473,209413.59915429034
-413.4968323532385,1.2201824951702036,39473.490625790895,37084948080932.7,424.47131400776107,-17341.731852695622,842.1378635406336,39488.17824441464,-404.66160956066454,453799.0548114309,-37084948446604.625,37084948422414.62,453388.2783565657
-406.1355112480813,1.2368970079310926,39481.67977712415,36491655665540.26,415.4133957867957,-17326.037489188537,823.2697022650445,39486.755286125874,-397.8106321455707,439710.87567332556,-36491656152865.11,36491656128689.0,439307.7780261035
-392.85747827095867,1.320698148449491,39496.60164441133,29612976487966.965,399.6154839835134,-17293.455165611424,790.8205767310656,39486.89201456904,-377.92906111823356,369406.3593283804,-29612976893204.387,29612976869057.375,369024.7870864957
-377.68653415251003,1.4141499677501865,39515.749084675954,33686093574154.547,387.1898432302579,-17264.220452297013,766.873358609911,39487.57975045084,-358.8653135799642,500431.87416599476,-33686094128249.773,33686094104096.656,500073.3421677946
-378.72978845442873,1.4635879724591327,40861.33147167218,24517252387001.59,404.6593509863401,-17832.338325823024,807.8536400942168,40841.98259480999,-380.4577860271642,424650.5112713569,-24517252861368.59,24517252836344.492,424249.8578783641
-378.66155441456,1.4542774174932653,39511.35521654225,19340161373179.684,385.2330708999078,-17267.764147457237,762.4241805005308,39489.00821244607,-370.4949637292883,352349.87252018665,-19340161745416.473,19340161721268.242,351976.2920239655
-363.75569790980904,1.506448275181061,39524.91434791551,31190459672763.613,371.6120796854343,-17230.500871391432,735.2489703119595,39491.412786347595,-347.0464450927913,484374.71782926674,-31190460200054.37,31190460175937.633,484023.23912655056
-355.8489185576606,1.6066075899636456,39529.271827907316,24080929359680.258,379.12441157945165,-17229.360284129543,749.7838497101009,39492.927533724294,-356.6338107783144,366918.76341453305,-24080929768451.387,24080929744272.52,366554.14804677095
-360.4067152705943,1.6026410279648833,39519.51707676908,21723093496894.918,376.8228616046558,-17233.568218209733,750.5068820895347,39494.56859343853,-355.9924697774325,349966.2562689688,-21723093885809.426,21723093861675.773,349597.08528778236
-366.27302956603626,1.610707637432694,39533.47647770317,26313777974837.176,372.20156758411713,-17233.48892181251,734.6647586938511,39496.02857666167,-351.2792956986114,408205.69503263105,-26313778422546.01,26313778398385.83,407861.0629407529
-366.0990942477829,1.6066571274661297,39526.907508387754,29130801979877.13,374.5986364313847,-17231.310184145783,738.8377508062557,39497.91461954122,-357.3624833197418,529865.0024139503,-29130802551501.426,29130802527355.11,529507.5442298173
-360.0331909940523,1.612329204278498,39526.1015110448,24063261375081.25,370.62141252236995,-17227.46933836888,736.9701294235458,39500.30609371167,-359.3228944642814,440310.1729938724,-24063261859746.285,24063261835602.582,439943.88249799813
-364.6150038806359,1.5940243022689828,39533.6711542623,23741413233068.508,370.3948963390798,-17225.146657647314,735.0928651832342,39503.26804297666,-350.5069573869112,362183.24243869254,-23741413645813.086,23741413621660.742,361837.9193359999
-371.5580432947217,1.6062676275098928,39532.64864747508,20516115261952.63,374.1437846577097,-17230.18531584285,736.1024541800832,39505.72055825515,-357.9292286297409,274852.9029370008,-20516115567475.367,20516115543310.88,274506.0780956921
-371.71050960925754,1.5873015908121455,39522.84750145593,21694514245512.742,377.9135961579286,-17230.73532132531,743.3831755509452,39508.05199199147,-364.1024769020589,286376.75233627664,-21694514569756.156,21694514545605.035,286014.105566991
-365.89568453459555,1.5920013201768137,39527.355082533046,29598265328434.17,372.2834409033786,-17225.3440394662,741.8557832949444,39510.40926130854,-355.8823956482031,347890.0885358151,-29598265724664.72,29598265700516.633,347534.3546037858
-366.927834179419,1.6069990425989964,39527.87998147987,17540812324459.047,370.4276456667844,-17219.03994272471,733.6251494799394,39513.23748415207,-358.56147259514927,250523.7599765191,-17540812616187.264,17540812592046.785,250166.9040161345
-359.10019903589,1.6160525379842927,39529.170850813556,26110014499459.79,369.5634272968017,-17201.952433227612,730.0423730290556,39516.32597318051,-353.9056098398113,344892.7276397583,-26110014877705.723,26110014853570.047,344533.99077631923
-354.02550876735205,1.6222933076290145,39542.18506976195,26183227190102.2,354.70705866502675,-17180.33118132115,702.1748784409507,39520.28236487829,-337.0051373371405,332550.0584546722,-26183227566211.574,26183227542102.938,332216.16159241565
-343.25498264814536,1.6086200323884394,39553.93934929726,34634975750639.58,348.13899905315884,-17163.08846058082,691.5264345377984,39523.975442884286,-331.3003863917079,531804.6402576024,-34634976336985.926,34634976312857.746,531477.4318997075
-340.5910067800853,1.631877472818259,39551.983486670455,29729680777451.43,345.5445245361163,-17161.156190246278,694.1567513746066,39527.77081705419,-329.0488701120163,500716.23015500465,-29729681311010.9,29729681286893.098,500386.6534748945
-342.9435001535328,1.6520190475239758,39552.09628991033,29198719754804.445,359.21191063150457,-17142.03109156261,692.2663874032129,39530.85680439786,-335.60055506003187,499829.39486352453,-29198720288886.32,29198720264739.863,499495.73179507966
-338.9775565685051,1.614937896570208,39555.44036015039,29984267465809.344,344.899544721045,-17143.255244872496,682.5367440828844,39533.0660194626,-327.82258973018827,537495.6782817016,-29984268043185.59,29984268019069.465,537169.1713052418
-333.12761693691533,1.576404786927848,39560.16172156113,21423123100059.625,336.0253866166444,-17130.074784765242,667.7082123796583,39535.378031028195,-320.69415273315263,352592.5121523627,-21423123496492.086,21423123472394.707,352272.0050346789
-333.57864795569157,1.5735401108104339,39567.34201166037,29691962625783.54,346.0439517836114,-17126.34704616403,681.4512858101862,39537.43368813414,-318.76285210212836,547836.6699435929,-29691963229944.105,29691963205799.387,547525.725447658
-344.0544301255566,1.5810341164913126,39543.035642578725,35602002730109.8,363.6339795751736,-17151.60238354968,712.4698115456026,39538.50550085363,-342.0821928349016,600625.735772757,-35602003360185.484,35602003336033.08,600277.6413491776
-345.19428867038647,1.5485611426936063,39539.97721925253,24734789763620.438,356.8084738594056,-17153.592402101844,707.1525943113411,39539.040542995004,-337.74199721049416,472162.87750768027,-24734790271570.367,24734790247454.543,471817.20471494406
-347.42506370919847,1.4731316327265138,39554.19770510471,21484161086839.57,352.0689183777114,-17152.037642854957,696.5543660440026,39540.19240962666,-334.90918036404577,354882.1048709603,-21484161500151.285,21484161476010.4,354555.71615596145
-351.7345113537055,1.531595242767084,39538.34884990277,26660733715785.895,365.10133139704936,-17168.220753468246,720.5403375362739,39540.32477149279,-350.05392502033084,446205.0016308381,-26660734282920.22,26660734258764.77,445851.9287636256
-383.6628575983567,1.5574427988785864,42248.829673006985,5973602041512.735,387.3533949323065,-17976.023082485393,769.9887423739311,42254.77304244183,-377.4876599612944,226923.75871053152,-5973602205321.788,5973602179141.359,226547.8330765399
-360.60484870320704,1.5301009556708514,39533.37459090586,14709690027405.084,369.1722547714412,-17181.027007461955,729.7831075180609,39540.7787590481,-354.4505222646741,280307.6970704428,-14709690348868.307,14709690324717.545,279954.1236843384
