Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14
-1211.3826101180669,-1.7362542997534613,38848.61394857534,-32874798488901.113,-413.76274593361404,-14274.930937464573,25.38756802933767,-38870.31343345102,388.8801065733451,-556395.9232659233,32874797851308.453,-32874797874646.574,556796.8693112053,-599115.2540582726
-1177.759971076637,-1.7408395398568477,38834.52240629187,-41930058695068.64,-399.9876606805837,-14306.66633491846,12.722449235985664,-38868.00500652273,383.6134200390314,-683660.0188375347,41930058001789.016,-41930058025100.016,684047.0553789537,-654819.43760067
-1165.7421427854383,-1.7537055067813176,38831.342933578824,-25513298800224.645,-395.8325185080392,-14319.386525196021,11.787454585935848,-38865.12717609273,379.16110630604544,-478781.4497522224,25513298298113.297,-25513298321422.42,479166.5391219943,-463647.11219995684
-1154.5614792146578,-1.7177641623678401,38828.11875363988,-28470773169326.56,-390.53164409509066,-14330.370389552816,15.06896496751881,-38861.522984733565,373.8470827090065,-474081.76006854145,28470772647051.2,-28470772670353.883,474462.9716557814,-483818.175172311
-1129.8846684160162,-1.6885562251353823,38814.75216970592,-21969577940966.0,-383.786112656751,-14345.875617366391,5.241440100860302,-38858.31971199732,366.26526316252193,-388502.5291291054,21969577524030.15,-21969577547320.81,388860.67753992113,-378475.4615565832
-1118.335477045797,-1.7010048067137384,38813.83085020733,-21482149215247.062,-378.3125456260828,-14363.972356605856,5.07383183432222,-38854.8857149109,365.4842016275563,-473884.48033351975,21482148704063.27,-21482148727349.99,474250.6578128382,-472726.7125341123
-1119.0034555975858,-1.6984998830377505,38816.89899316173,-27934215672636.297,-381.3727990700391,-14360.113472129568,18.41061095100821,-38851.58956510437,363.5442586680962,-575432.6291710323,27934215052581.727,-27934215075882.047,575805.3981478555,-581586.762977872
-1078.5188710080033,-1.8495201324995643,38802.56988895236,-24875711566530.582,-363.9694156203502,-14384.304309129351,31.606255491791273,-38847.21167575333,339.08326981099054,-505574.6614398342,24875711029282.383,-24875711052558.062,505920.76874026057,-498802.39976701833
-1024.8547715434552,-1.881302462557893,38775.767468714905,-31083867920686.734,-367.42765103610714,-14430.185971193636,-5.909593975103633,-38843.455918132226,325.08552504069735,-544914.4466308274,31083867286857.945,-31083867310109.22,545219.8765898957,-595322.1467474697
-1078.4403265483704,-1.9309703203821356,38808.65708457391,-20485610160447.246,-370.7035510991448,-14393.27857053264,39.49366207653509,-38838.80956627268,341.2940859627114,-395704.04803018895,20485609755366.26,-20485609778667.125,396070.86917846696,-366600.49114490394
-1030.2473396001271,-1.9443966116570905,38783.80425003092,-27248379528487.83,-355.9431536516124,-14443.247998127983,3.3179774521266836,-38834.144411079884,330.8606466931705,-509394.4641512307,27248378986224.125,-27248379009480.19,509724.51319614105,-503787.58573455526
-1056.7799385800506,-1.956183276014207,38794.83115580907,-31135122716448.2,-361.5762641159101,-14426.878012826664,10.369271251180237,-38829.603121201224,344.04314204986326,-576544.2245922514,31135122118745.58,-31135122142021.297,576894.0278242015,-559231.316660288
-1047.195585957836,-1.9547549929099324,38790.541891958805,-15589274373516.146,-355.45049755436133,-14441.709573063592,5.218648181770277,-38824.5247748137,341.33616335180056,-307771.6602747359,15589274027660.29,-15589274050925.363,308115.47023249324,-307394.290021612
-1046.5737172115905,-1.9090920688099229,38792.0698271501,-16028256632793.951,-355.31637587664005,-14446.237573691018,11.326356530501812,-38818.76731689851,340.867175785912,-298395.61850854574,16028256272520.637,-16028256295790.502,298744.07382720924,-321810.71322806226
-1025.4024788914312,-1.7423317881615599,38781.667069310104,-13375009560666.45,-346.7562570338348,-14465.36528210747,3.629876098749378,-38815.34537323085,333.29236913760894,-236031.8908930696,13375009284832.234,-13375009308082.742,236362.40084932357,-237382.0548235696
-1022.906939073541,-1.7679282300503674,38782.967961922775,-15997745248450.93,-346.10230427840906,-14467.575748250752,11.011652724606392,-38811.835417691,330.0918577300225,-343603.1454778138,15997744884887.98,-15997744908146.635,343936.9043331999,-325104.33497000556
-1006.4834328222636,-1.7855996373571539,38778.166756505256,-24756299765726.176,-343.89236473896074,-14478.590943585054,16.36442258409818,-38808.10928956471,324.44559808163456,-441999.6117749822,24756299292840.707,-24756299316098.824,442329.7796035332,-434419.90115135204
-991.2102171952083,-1.7847602714386082,38772.66338465732,-18185617078364.766,-336.57528209882815,-14500.989314179395,5.569819058209475,-38804.51421497319,323.230613471688,-376007.55609215744,18185616664288.93,-18185616687534.797,376335.27035744995,-375615.37121122074
-1007.406856190314,-1.7938035220420827,38774.33420764906,-28508495048030.234,-357.5464774983601,-14490.473020905893,-9.162877441505884,-38802.24536708902,330.10150046502207,-384817.085225856,28508494624298.87,-28508494647559.44,385140.50429462316,-385220.93138360936
-1075.3408008745978,-1.7635399874272109,38802.3086584951,-21676834837634.523,-368.5164034787865,-14445.858254174129,9.150429547233841,-38800.02407542064,353.7095455808016,-311165.3980041251,21676834489106.64,-21676834512395.273,311528.3539987927,-310049.32508919574
-1070.4557913238127,-1.7548561492147756,38799.06343986161,-26540420712205.44,-365.6989716343651,-14442.498818338217,19.165374117793306,-38797.72542271919,344.9776107325494,-459026.66020306834,26540420215129.246,-26540420238411.67,459376.0162488615,-458609.10844489565
-1044.8343431401217,-1.734131635545699,38790.30608325745,-23283068262228.1,-356.66811200112596,-14469.985777732836,9.000002881240334,-38795.643950708305,341.3335335149825,-310518.38376433955,23283067891139.984,-23283067914407.77,310863.40366225917,-332623.06066675397
-1043.5106586083618,-1.7127806556489613,38789.638104705664,-21001948884145.41,-354.9096277821124,-14477.468282579883,2.735731580606796,-38793.85710808227,342.60900437174456,-411615.5379400593,21001948448511.99,-21001948471775.9,411961.1103557522,-397170.12126338
-1072.0294856757434,-1.762982772953666,38799.660412819314,-22220112820313.53,-369.82343237736535,-14459.245162929308,-1.510578268297138,-38793.134648077736,353.7796745626167,-338138.86741786014,22220112447721.918,-22220112471007.09,338497.25900525216,-334102.6530902935
-1094.9727080439156,-1.7648095264358439,38808.47299599665,-22283022417041.91,-371.97025583318,-14437.42883976997,16.050946035384698,-38792.41792988358,355.8677649961612,-245701.84116079914,22283021915873.52,-22283021939161.07,246065.81901929545,-462706.5241243922
-1086.354031501295,-1.7473620643536436,38802.25255530965,-35688356922245.29,-374.5308402817037,-14447.260224608483,-0.8003470049648058,-38792.31931100291,357.1099245865611,-685094.9443791707,35688356416444.27,-35688356439727.305,685450.0868568147,-467320.54263961624
-1115.3265930810203,-1.7344401126073044,38813.747572041415,-29160228326553.156,-378.2126118269963,-14429.02028198769,4.421106336078253,-38792.563403690234,365.394787175742,-447296.3404785387,29160227845966.848,-29160227869258.047,447665.2544634842,-442121.2887509712
-1125.4474324141204,-1.569951920602893,38814.543535985016,-31188224520328.273,-389.49636500104526,-14413.668250816356,2.402794239439686,-38794.27643556291,370.09605879417154,-491321.8197972487,31188223990677.773,-31188224013979.51,491687.3731299263,-491164.38616671826
-1135.9531045349308,-1.547037191029895,38819.41750022117,-35295204777411.43,-384.1148422590093,-14409.629733225334,6.213077143908436,-38795.23781624237,372.26655078134877,-610984.9830193385,35295204111226.914,-35295204134522.414,611356.7772351316,-627727.0087008991
-1135.0366940650622,-1.4978586934585036,38817.22158647808,-30015062178034.184,-389.83736717512124,-14410.484956707642,-4.044689026185665,-38797.30302709559,371.9273018318183,-401233.53562547575,30015061756038.742,-30015061779334.45,401599.22090456495,-383516.9693368263
-1164.161610857781,-1.4657105449467926,38830.14898766342,-30320037516683.863,-394.9988602367123,-14386.575464940004,8.034677446555634,-38799.088817786906,382.3230467736336,-391748.2122026215,30320037086899.992,-30320037110212.0,392133.88621711876,-391317.44307936385
-1157.490416140165,-1.4572883989567265,38829.50117119391,-20670741780431.797,-391.82903025866995,-14388.326329300418,16.73873602453631,-38800.58913969161,376.5838662243407,-334704.9165485844,20670741406941.07,-20670741430248.09,335089.56228354934,-335032.56722733926
-1138.4221706621859,-1.4141841504996182,38820.464175274756,-24443477751965.895,-386.3554632280016,-14404.726010453132,2.33880154353335,-38802.248873538105,373.3965040008446,-366359.57065548765,24443477347547.15,-24443477370841.934,366732.9000774528,-365956.1539941782
-1152.6972755555578,-1.3754291688489968,38825.91232054952,-30849514760637.473,-393.1220333608857,-14390.614270975973,4.424788107623385,-38804.30089137663,380.77407288779267,-407840.3572519101,30849514297260.81,-30849514320568.754,408223.05606372986,-424905.66996443615
-1164.9957950964713,-1.213117503176715,38827.015975400835,-39962611594008.1,-400.70034645827957,-14380.467490822984,-4.654811167977016,-38806.95750869963,382.0241219886467,-373249.94769191736,39962611196127.25,-39962611219434.83,373624.58437451953,-359398.4285222975
-1240.5176049291204,-1.2133929208647556,40171.36679262946,-38002486754364.266,-425.72886619192764,-14824.414542160861,-2.306094837359467,-40140.00920785702,409.63698538620935,-535483.8316426971,38002486183890.78,-38002486208038.484,535891.3430757091,-530669.6044176456
-1220.8521265325594,-1.1747085385862042,38850.34438120163,-21812662092289.715,-411.76845301324727,-14336.42264649615,11.657715969578021,-38814.18500156549,400.23574195375454,-319328.0043119869,21812661734663.727,-21812661757989.133,319734.9046825914,-319170.64977162867
-1206.0387817037565,-1.1927540818238127,38843.396352328295,-29003185623893.375,-407.51337704161625,-14340.227507074109,10.130131423190619,-38817.59888040025,392.5723974659099,-502429.6695773847,29003185084052.84,-29003185107370.215,502822.91195279657,-501384.6913894018
-1195.8550016094773,-1.167854133349267,38839.226307747114,-32492185433629.715,-405.6637251462431,-14347.09896802535,3.250653629584235,-38819.89205427499,392.31467345773945,-503442.1209907194,32492184870369.12,-32492184893684.375,503832.72948857694,-524797.4172231704
-1206.1962212679314,-1.1552967391428204,38843.647063438286,-29385288647198.613,-409.98717687514375,-14339.162799806338,2.461877906618895,-38822.189435888635,397.48493264205746,-374588.8542095016,29385288250165.496,-29385288273488.867,374987.5288991701,-358563.4738629797
-1218.2236922941295,-1.1397154070177127,38847.46032682448,-34531205460003.2,-414.027482839966,-14323.714195527804,6.8410821760626845,-38825.050216209944,398.0845354365766,-438516.28999148053,34531204976671.555,-34531205000002.55,438914.94544041174,-444859.4953303809
-1214.8688971265499,-1.1510630007460276,38846.33212682953,-34852789509176.79,-412.7835700250207,-14325.752674241918,6.699947600159874,-38827.97779438643,397.04662650571316,-421519.9334473879,34852789062199.16,-34852789085521.04,421917.54387775826,-408513.67055854836
-1224.2523302158643,-1.195634580622078,38852.505230453804,-31062749125090.984,-416.6871244753035,-14313.585343881801,16.08565988138315,-38830.58387501191,399.16013869516553,-202208.1444148626,31062748759820.12,-31062748783157.457,202617.09337836577,-326798.3541938247
-1207.151378000253,-1.175797272970776,38846.30319862453,-35735950777502.266,-409.03079288564044,-14324.914882086774,16.19786625228744,-38832.149855175834,389.94168403557114,-437306.3871374384,35735950426717.84,-35735950450041.305,437704.5728283946,-312321.0756242782
-1184.2753041321685,-1.191903780481808,38838.41193494579,-35164240135234.023,-400.3023644864789,-14337.018641539,18.460402528096893,-38833.52105209278,383.33991700995244,-423729.66225859785,35164239667196.062,-35164239690510.8,424120.48067837517,-429581.4762089369
-1142.7221291821786,-1.272656580069897,38824.032863836874,-28535778865190.195,-385.0791157589669,-14360.233246257525,25.659142511416576,-38833.38929726819,364.18155579034084,-355995.1003014297,28535778476196.13,-28535778499492.535,356365.3378272099,-350547.2173712257
-1091.2011714019,-1.3627090064264873,38805.58192872132,-32460732985975.23,-373.10546872631187,-14399.527454696072,15.227281143966366,-38832.72657839004,345.81126900387636,-482261.7679351674,32460732453462.664,-32460732476740.695,482609.9834314474,-494046.1850622231
-1133.7814155185813,-1.4103486597963604,40143.7925001719,-23625416385726.004,-389.9395076188941,-14878.81825843862,13.913831816190338,-40162.43754444983,366.6182960843402,-409197.3207120133,23625415930089.613,-23625415954207.715,409586.2206792389,-415827.72669161623
-1100.6087989899406,-1.4013767845383203,38809.81596599841,-18636646462375.63,-371.21987572775845,-14395.3480650173,15.398395859595155,-38831.35007796885,357.01788029792874,-339545.76919439854,18636646105130.184,-18636646128416.438,339908.5631217721,-318791.17277242977
-1060.1133444081768,-1.451649880932233,38796.75006007399,-30055879933084.15,-358.0943601687905,-14418.933581815118,27.6844675062365,-38829.032972579065,334.42232235710475,-466784.45675655775,30055879426363.387,-30055879449631.633,467126.0534089917,-468272.9850584884
-1044.096235606518,-1.5481658116640182,38792.55108728781,-23204964872388.176,-365.33342431665386,-14444.390050649577,2.6620961497010853,-38827.57332548381,343.660939098971,-353567.1584327454,23204964479853.53,-23204964503134.215,353921.60692422587,-354032.3807948026
-1067.2880652152246,-1.544343536881619,38801.95100068785,-20932897345405.508,-363.11559526675137,-14424.023814390826,24.113499752211794,-38825.991960774496,343.04292744672546,-337241.3414676724,20932896972039.31,-20932896995315.977,337600.17221354233,-334906.98767646705
-1046.037756468069,-1.5521167162641416,38788.49938536344,-25356591710691.703,-358.66240492149274,-14442.358539388864,-0.5198310777043957,-38824.58508573806,338.5011992619252,-393382.64266366424,25356591280641.098,-25356591303907.066,393717.84269048227,-391574.0404223753
-1058.530182643701,-1.5482135471958434,38794.829402584524,-28071144203875.75,-360.9722782600275,-14431.56911011984,11.778337818300031,-38822.7676493437,344.36310552939466,-510604.4334413599,28071143654440.312,-28071143677713.86,510951.98519359477,-510970.9931444015
-1054.238288956617,-1.5536792971754259,38795.606081058126,-23187939722685.36,-357.1397294038325,-14442.61408718753,10.28897356700196,-38820.463167170645,346.2522049770388,-424291.76086496154,23187939257042.43,-23187939280315.316,424647.83457725187,-427182.1438466465
-1044.0648528871557,-1.5360402522374939,38788.31179033708,-22877798954157.516,-356.921452947933,-14451.842598195908,1.9615076213682983,-38817.60896144139,337.7569554424125,-349032.6228799527,22877798557801.008,-22877798581061.117,349368.45662852493,-357889.23032855627
-1052.7259574637744,-1.5478382156465231,38789.297102531586,-19769823855246.6,-360.53397212368316,-14446.072991672409,-3.400028360850456,-38815.24565858483,344.9092349752797,-264878.0548621011,19769823562227.72,-19769823585495.164,265215.35931813985,-254546.52302890862
