Feature_1,Feature_2,Feature_3,Feature_4,Close
28894114479445.594,2542453672997.848,-73782084486729.97,-25486286403420.773,428.0407894736842
20767321946796.19,1827360111796.5432,-53030048806555.2,-18317983495055.445,425.42763157894734
23864163423554.586,2099857686249.786,-60937936580666.61,-21049577445604.69,433.65921052631575
30237803851296.926,2660687640478.414,-77213239987450.72,-26671498282268.67,435.778947368421
39164779123599.56,3446190849810.379,-100008568922454.56,-34545608626754.086,426.0815789473684
22147738149236.87,1948825803277.9688,-56554987453621.63,-19535590648948.367,434.6315789473685
16909188455917.482,1487874884379.0676,-43178176130469.23,-14914885774567.639,433.9105263157894
17431153806774.096,1533803711515.141,-44511032239904.53,-15375289535788.768,429.2105263157895
23299914460280.504,2050208268279.3337,-59497108033949.555,-20551877140254.242,424.7421052631578
23905664220902.344,2103509446571.2766,-61043910355136.14,-21086183589497.375,430.6460526315789
25158760820936.83,2213772053583.196,-64243734182809.27,-22191487536763.812,436.075
22049888927835.438,1940215894790.3237,-56305126215000.445,-19449282045065.312,437.4960526315789
22886148812142.363,2013800159589.1194,-58440543703742.64,-20186911816426.81,435.7618421052632
21003215294573.273,1848116869411.4392,-53632410192281.94,-18526055095959.72,438.05
30251684499563.652,2661909053772.09,-77248684509975.81,-26683741830536.914,440.3723684210527
25525233927366.062,2246018725457.1865,-65179535464372.82,-22514737996447.363,441.5486842105263
23232997412724.71,2044320064233.7217,-59326233385314.58,-20492852396366.137,445.58289473684215
29593684009767.58,2604010252616.189,-75568458106915.3,-26103347246316.84,444.0302631578948
24818962970249.617,2183872551983.084,-63376049275522.46,-21891766173686.113,442.5618421052631
29910742781389.812,2631908841174.2275,-76378078425360.67,-26383011360888.625,449.1578947368421
26962152005752.43,2372456224636.4795,-68848753433191.41,-23782183222577.477,453.76973684210526
21503459390510.04,1892134425712.7395,-54909800368644.914,-18967299508735.582,454.1921052631579
27468316839797.734,2416994775512.233,-70141262305960.2,-24228650076633.273,452.8618421052632
23002232017447.098,2024014586892.893,-58736966071999.28,-20289303988794.566,452.8447368421053
23862122027166.797,2099678084697.9885,-60932723713565.34,-21047776811550.598,459.7026315789474
26889271126848.816,2366043309084.271,-68662649881433.016,-23717898126091.316,455.3184210526316
24267494024571.13,2135347649684.877,-61967854630516.29,-21405338516423.438,458.575
24218374864160.703,2131025535646.2449,-61842426773132.66,-21362012481785.7,460.7828947368421
26344116420885.36,2318073964922.3403,-67270579739554.94,-23237040038114.406,450.6657894736842
23821550176002.656,2096108098266.6262,-60829122333285.484,-21011990165000.832,445.87631578947367
24392151726488.367,2146316500668.7144,-62286172415049.266,-21515293817388.684,443.5394736842105
20205638367872.367,1777936382257.1243,-51595770819437.47,-17822545914492.7,444.2184210526316
19972405672290.363,1757413740421.297,-51000203392188.49,-17616821112777.65,445.9513157894737
17488303767812.951,1538832374917.352,-44656967022548.12,-15425699056968.445,440.6605263157894
21517586032329.438,1893377417926.865,-54945872672178.16,-18979759888895.04,449.0052631578948
20384260577222.387,1793653764104.557,-52051889173232.02,-17980101214941.906,445.9197368421053
20546431175692.54,1807923446525.9348,-52465996629509.516,-18123144933489.633,442.4526315789474
19945548502338.715,1755050525367.5908,-50931623017083.49,-17593131576338.812,447.0697368421053
16548385010052.865,1456126961781.2478,-42256854464027.72,-14596636328473.629,439.5384615384616
25498733373829.062,2243686867895.2046,-65111865233255.95,-22491362872577.43,456.6125
18981337741250.176,1670207639610.8264,-48469478553078.055,-16742641749707.65,454.50625
15801743904661.58,1390428503997.1602,-40350279626428.55,-13938055367224.795,460.985
16673092499485.102,1467100313774.4832,-42575297308694.6,-14706635452370.307,461.3225000000001
15754964925321.957,1386312361527.8154,-40230827930755.086,-13896793659873.555,463.325
17533626815382.707,1542820565096.1714,-44772700312634.805,-15465676721613.139,462.4525
15146599259104.729,1332780970027.232,-38677345706274.74,-13360179759079.098,463.13875
13628376606552.92,1199189343916.5842,-34800514161557.965,-12021019271560.877,465.75125
15798289313581.357,1390124499881.1897,-40341458184374.016,-13935008173907.154,467.16
16914449569702.979,1488337770200.9968,-43191610745816.36,-14919526313850.6,471.39875
18403837206502.992,1619392125547.0996,-46994811644919.58,-16233252695412.812,468.68125
17226163845811.533,1515766188914.452,-43987583417497.28,-15194476433801.396,473.29625
19971858879398.516,1757365640601.4575,-50998807188376.375,-17616338819467.31,475.55625
23289339031094.83,2049277658890.4526,-59470103210028.375,-20542548861921.195,478.88875
23800618370976.254,2094266216941.5776,-60775672239346.88,-20993526998630.438,477.48375
18344674974973.332,1614186346148.5317,-46843738867355.9,-16181068220567.463,482.175
24345799873434.152,2142237902247.0452,-62167811271522.87,-21474408742867.066,487.0725000000001
23646654298495.613,2080718607637.4954,-60382519770791.83,-20857721751409.91,485.28
25052645113043.312,2204434670898.3667,-63972764149335.64,-22097887245412.926,489.6825
26505374698724.777,2332263422779.248,-67682357433046.695,-23379279110523.785,490.52
25189376108924.33,2216465954477.1997,-64321911386876.49,-22218491989110.59,483.70625
19770578331544.79,1739654597705.374,-50484830661474.92,-17438797808542.295,483.18125
15169944044929.602,1334835144653.8315,-38736957632611.766,-13380771276917.008,483.4525
16991894401714.502,1495152353682.8992,-43389368470396.836,-14987837207475.152,478.32625
22225079220928.598,1955631242548.8518,-56752480486612.16,-19603810016620.637,483.22625
26599098395193.305,2340510378522.4546,-67921684039235.875,-23461948855462.836,487.88125
23401574940877.406,2059153569836.991,-59756701198144.84,-20641547488094.93,495.93625
23219032297290.812,2043091270508.426,-59290572418950.57,-20480534279383.465,503.20375
22276258688228.098,1960134636026.9646,-56883168659047.695,-19648953235226.023,504.9787500000001
25825810082116.996,2272467132360.382,-65947066726056.305,-22779863717019.586,501.07125
22347076815406.773,1966366069554.3452,-57064005360559.91,-19711418975370.176,504.04625
18278889174600.33,1608397728298.421,-46675752513099.6,-16123041309692.588,505.72
3182443636310.3384,280029864070.76733,-8126475926788.259,-2807100031712.3394,504.9675
13665076134328.46,1202418655145.889,-34894227190910.57,-12053390379467.754,501.55875
19366849396338.47,1704129686303.7556,-49453895074035.125,-17082685459224.383,495.985
21798816915172.953,1918123642459.59,-55664004960393.055,-19227822018130.887,496.0525
20165420396861.844,1774397614321.4597,-51493073033253.3,-17787071472608.61,495.45125
14883860158814.074,1309662058395.854,-38006432765493.46,-13128428708302.121,494.325
17481774087882.297,1538257949497.0916,-44640292499840.58,-15419939591755.656,498.2425
18121175384336.438,1594520197074.7732,-46273025007215.65,-15983928635435.781,494.2875
14943153590764.926,1314879394585.002,-38157840491399.03,-13180728925339.25,493.83625
17521941160664.004,1541792332924.1284,-44742860582219.65,-15455369301602.652,488.9175
19787831957183.61,1741172786431.6018,-50528887988569.45,-17454016445820.05,492.855
20687085295800.92,1820299950969.133,-52825161629453.12,-18247210083975.2,497.20125
27775917376597.88,2444061172534.1445,-70926730290894.25,-24499971501879.242,502.36375
20856611228263.35,1835216904141.4604,-53258051629617.26,-18396741814588.387,498.6675
16769384059371.766,1475573213275.144,-42821180994589.7,-14791570188471.068,503.0175
16579699031737.424,1458882433363.5479,-42336813843846.17,-14624256963390.305,506.755
19583522196983.133,1723195150873.741,-50007176338988.055,-17273803398704.547,514.5375
18102904517430.22,1592912497919.9424,-46226369752614.66,-15967812654851.297,514.77
16506328459021.2,1452425989828.8286,-42149476713954.77,-14559541429587.22,519.10375
25034654691062.816,2202851229561.963,-63926825358357.36,-22082017973140.71,510.589024390244
17894344908841.66,1574560633113.494,-45693806224789.49,-15783850596644.934,510.6182926829268
17734979658588.445,1560537879909.385,-45286861573697.32,-15643281368528.865,514.3499999999999
16517159256648.365,1453379308455.2805,-42177116445911.07,-14569093057701.88,512.6536585365853
3798433816965.845,334232094939.44806,-9699427500274.842,-3350439084496.634,513.6256097560976
17939884240563.637,1578567859691.1812,-45810092116122.086,-15824019067795.38,515.4426829268293
17763568177203.51,1563053363592.8918,-45359863096201.49,-15668497941300.281,518.0036585365854
16647187071229.63,1464820670747.0962,-42509147172768.516,-14683785085045.727,519.5731707317074
17078093583074.727,1502737093605.6077,-43609480855662.875,-15063869684255.426,515.8670731707317
18078146338680.254,1590733739652.353,-46163149375941.664,-15945974185852.656,515.6731707317073
17524225328954.922,1541992998523.7324,-44748693549890.17,-15457383557926.537,522.1426829268293
17840193787791.51,1569795746535.3618,-45555529449606.18,-15736086107855.889,526.7256097560976
25874689590402.906,2276767900142.508,-66071882038812.62,-22822977834460.867,528.5939024390243
25568379925469.945,2249815161454.8286,-65289710035322.875,-22552795068744.145,536.7926829268292
27967804809571.97,2460945445699.519,-71416721579717.97,-24669226908100.45,540.9073170731707
27949787282914.33,2459360077654.738,-71370713132169.4,-24653334458019.793,539.5743902439024
32607766102679.242,2869225489098.3564,-83265017404600.48,-28761942313674.457,548.8073170731707
26044333712764.164,2291695419029.893,-66505073572244.86,-22972614040083.723,547.3256097560975
21335633219305.934,1877366956763.3616,-54481250548125.23,-18819266886641.438,546.0987804878049
21531988563005.734,1894644636274.4185,-54982650183997.44,-18992463615310.492,547.8548780487805
21975885409408.65,1933703988681.859,-56116155873479.39,-19384006326748.94,544.2817073170731
21481422715413.973,1890195284216.1138,-54853528793672.336,-18947861689501.438,547.0121951219512
20387076698053.07,1793901522412.8623,-52059079607321.6,-17982585015671.727,542.419512195122
17822039393786.98,1568198523113.603,-45509171479563.08,-15720073237108.975,546.6719512195122
17371636001295.516,1528566484577.202,-44359051407247.51,-15322791125626.018,552.7878048780487
23731601020967.68,2088193032271.0183,-60599433921912.805,-20932649291956.88,558.6951219512196
21063731802952.4,1853441761923.3218,-53786941253526.61,-18579434034470.156,562.8182926829268
20197230536763.85,1777196535967.9097,-51574301200350.17,-17815129657405.492,560.4670731707317
21353022074135.047,1878897048307.8337,-54525653331116.77,-18834604851485.8,567.6743902439025
20266742650693.27,1783313055374.1042,-51751802621653.516,-17876443353817.918,574.5719512195122
22768378394667.484,2003437279553.8662,-58139812629150.28,-20083031368566.973,570.0658536585366
16082286126113.354,1415113949135.6921,-41066653694136.516,-14185509810870.154,572.5182926829268
17969010341147.758,1581130813277.5403,-45884466463826.37,-15849710126192.674,574.6426829268293
20788685222489.09,1829239909888.7473,-53084600560185.68,-18336827103458.426,575.9085365853658
19182651427520.695,1687921611031.1763,-48983539555807.766,-16920211992184.25,581.530487804878
17360345888385.283,1527573123806.5327,-44330221760582.97,-15312832745399.86,581.5073170731707
21397641601557.98,1882823169651.1414,-54639590835650.89,-18873961789171.35,580.4585365853659
14953745180456.918,1315811327894.2117,-38184886581421.68,-13190071266777.55,585.2487804878049
16993571964435.553,1495299931415.4756,-43393651723258.02,-14989316777978.486,590.7609756097561
16510803830516.285,1452820096877.1948,-42160888245231.06,-14563487308319.514,588.5560975609756
26537008905574.348,2335046929227.451,-67763136399560.79,-23407182194924.93,571.4048780487806
24345983563107.848,2142253949274.5813,-62168280338828.9,-21474570564341.17,562.7219512195121
20295217178620.547,1785818632873.9727,-51824513268230.12,-17901559621515.445,567.6963414634146
16870381056960.336,1484460111451.3,-43079080124289.85,-14880655322576.17,560.0426829268292
18782304735555.8,1652694319737.52,-47961240761296.51,-16567083034857.025,549.6780487804878
27119051345103.18,2386262129191.737,-69249401183574.35,-23920577519933.35,538.1975609756097
24467683851813.918,2152962706196.2898,-62479045844475.79,-21581917390257.594,547.1426829268293
21312731351490.125,1875351775275.2776,-54422769355111.62,-18799066047606.8,543.3951219512195
20088953227288.844,1767668973554.8196,-51297811774062.695,-17719622789431.473,544.6378048780488
20656698014346.41,1817626045170.2917,-52747566521175.33,-18220406609774.875,547.4597560975609
13652382042762.006,1201301619719.9133,-34861812548405.12,-12042193388774.854,546.9731707317073
20730773899864.176,1824144192151.7175,-52936721895329.305,-18285745954393.5,547.170731707317
18612514685617.152,1637754121955.988,-47527676335247.88,-16417318342324.709,544.4341463414634
20474532125087.17,1801596897724.113,-52282400204027.55,-18059725812902.758,548.1268292682927
27047733965046.316,2379986654842.4404,-69067289730603.7,-23857671238700.336,557.420731707317
26407502235053.758,2323651349132.703,-67432436705659.82,-23292949741597.527,570.6268292682927
28528386198947.96,2510272239432.877,-72848184522885.39,-25163692273662.242,580.8963414634146
29324932520606.062,2580361916539.9297,-74882192804128.4,-25866292324337.855,581.840243902439
23557977935066.883,2072915635455.4468,-60156081997214.73,-20779503845763.055,583.6573170731707
20600305701592.754,1812663943677.2969,-52603566962445.76,-18170665293267.83,591.4256097560976
20433342984991.996,1797972521479.297,-52177222365548.164,-18023394495981.324,591.7682926829268
19262218914293.87,1694922924992.5532,-49186717878983.26,-16990395163932.87,585.5524390243903
18420456021479.95,1620854460390.7346,-47037248257936.27,-16247911451258.23,586.8341463414635
18179750439058.2,1599674236534.9766,-46422598515013.77,-16035595083851.31,591.5560975609756
16558459444222.273,1457013435213.2468,-42282577945670.69,-14605522296314.906,591.0414634146341
19702207305602.36,1733638464991.4617,-50310242611291.98,-17378490480852.035,597.6134146341462
