Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Close
18715949043048.06,1646855610738.0466,-47791799181488.484,-16508553518885.836,24473833310793.3,36042400292387.72,6366531222232.748,1468875068103.4448,-13810686002157.53,-39202778533813.82,11555684646239.244,-1880330650380.7468,1050.6083333333331
21993269194257.34,1935233843342.7515,-56160545314394.54,-19399340063751.652,28759407281511.73,42353727804823.19,7481364397659.873,1726087468590.2407,-16229053406002.998,-46067514772766.89,13579182391016.473,-2209592285169.0034,1050.0520833333333
19436242626867.414,1710235772826.5977,-49631092832069.2,-17143894310003.738,25415722285840.715,37429511891369.64,6611550681672.187,1525405527812.248,-14342197815016.707,-40711519033545.23,12000411482680.764,-1952696242704.0703,1047.9489583333334
19687617322943.625,1732354799655.291,-50272986409260.71,-17365621441206.975,25744431519822.363,37913598846159.75,6697059828689.665,1545134015640.8362,-14527689605039.146,-41238053264481.13,12155616209537.875,-1977951158235.9644,1055.740625
22496316397349.633,1979498091224.3855,-57445093025471.07,-19843057014976.387,29417215110939.55,43322475294415.195,7652484008634.92,1765567846560.1597,-16600256815419.617,-47121207014960.555,13889775819542.637,-2260131970492.119,1059.5791666666669
20239852460026.36,1780947107465.8418,-51683137333667.78,-17852724864832.16,26466559451054.453,38977070479874.36,6884911498568.148,1588474848204.6357,-14935189505565.006,-42394775390244.12,12496579767152.77,-2033432349203.3528,1059.6395833333331
21189866516109.39,1864540849140.744,-54109029813495.586,-18690692424056.434,27708841443997.344,40806568214535.445,7208074064039.613,1663034341915.301,-15636214338206.383,-44384692686358.445,13083141625115.377,-2128877222094.1638,1062.2520833333333
20167222126491.88,1774556212853.465,-51497673271309.81,-17788660687429.516,26371584685747.344,38837201936953.05,6860205117833.705,1582774627372.233,-14881594833560.105,-42242642461136.3,12451736011210.416,-2026135446819.9683,1053.834375
20224947201090.965,1779635567139.297,-51645076222190.67,-17839577567508.31,26447068657046.312,38948366532702.69,6879841235186.878,1587305042035.4612,-14924190751456.104,-42363554530519.8,12487376884286.783,-2031934886544.4817,1055.2010416666667
34819957197417.83,3063881043795.956,-88913919964542.98,-30713223435505.64,45532172862545.23,67054832615404.08,11844568677940.754,2732758332282.8335,-25693994607402.89,-72934536389257.53,21498693044236.016,-3498248167424.8887,1060.29375
23861860038170.797,2099655154827.841,-60932054290077.05,-21047545806126.613,31202862681659.754,45952182800313.836,8116995655129.929,1872739164701.6797,-17607905113440.41,-49981500522559.2,14732895807910.13,-2397323705775.0566,1070.8708333333334
22430873064589.168,1973739619279.9614,-57277981322705.79,-19785332238234.035,29331638512218.203,43196447256450.05,7630222409186.367,1760431674130.0083,-16551965475320.178,-46984128283799.04,13849369417364.697,-2253557135478.007,1065.18125
21500435304912.254,1891868424684.0908,-54902077585583.31,-18964632085508.12,28114955351256.88,41404648740872.4,7313719032021.456,1687408581384.4736,-15865386209019.195,-45035215863102.0,13274894469272.387,-2160079001815.0913,1056.0291666666667
25044589629923.51,2203725998191.4404,-63952193606111.37,-22090781931345.953,32749454064500.082,48229834456231.26,8519320151296.001,1965562778284.9758,-18480653122822.652,-52458868032698.96,15463142027346.059,-2516148705700.8564,1059.0895833333332
23831245264971.516,2096961270443.5112,-60853878228543.04,-21020541721958.09,31162829302884.83,45893225973083.94,8106581524780.414,1870336421075.369,-17585314145028.09,-49917374041496.766,14713993515605.055,-2394247970406.874,1064.696875
21076828860282.086,1854594398920.4797,-53820384415678.21,-18590986599460.734,27561028115253.63,40588884968580.24,7169622482052.712,1654162877549.8152,-15552802786306.129,-44147921824850.95,13013349507451.646,-2117520627520.4497,1076.625
19766683806100.59,1739311994020.3335,-50474885258717.664,-17435362602248.516,25847822380656.207,38065861747895.54,6723955551780.813,1551339356015.8723,-14586033589474.918,-41403667315244.83,12204433852339.303,-1985894671029.9072,1073.9260416666666
22928757332503.39,2017549506122.2175,-58549345576839.67,-20224495098645.34,29982694847564.47,44155252309011.86,7799585768609.049,1799506913062.1494,-16919359303610.658,-48027006174837.77,14156775365953.346,-2303577890736.9385,1076.334375
19979537061613.254,1758041406072.5603,-51018412997154.14,-17623111529933.953,26126159064931.46,38475765662697.56,6796361006486.472,1568044602031.405,-14743100088188.941,-41849513651550.29,12335854620746.73,-2007279409255.774,1067.325
21650477309390.223,1905070947014.114,-55285214916119.61,-19096977875601.48,28311157196249.84,41693593485073.46,7364758243274.191,1699184264275.6306,-15976103709725.98,-45349496735776.52,13367534063464.762,-2175153228035.0386,1073.3520833333334
20924342299738.574,1841176790556.9407,-53431004910654.89,-18456484608113.58,27361629713256.383,40295232663967.97,7117751725371.472,1642195344006.0042,-15440281419770.082,-43828520628359.45,12919200560897.447,-2102200804789.9304,1070.44375
32081989615780.414,2822961738142.6987,-81922428624472.11,-28298177464199.617,41951881628344.26,61782168101742.02,10913204994993.41,2517875616708.2524,-23673620556989.766,-67199538620897.57,19808204290012.875,-3223173846182.006,1067.4666666666667
27943291119150.582,2458788875972.1475,-71354124383114.1,-24647604995085.45,36539929298204.23,53812033856167.58,9505360106265.719,2193060166332.1323,-20619633812134.242,-58530542824308.56,17252871003032.215,-2807371958633.89,1064.3520833333334
19942109669337.254,1754748072199.9275,-50922841170715.06,-17590098399983.287,26077217225339.043,38403689705935.99,6783629494019.707,1565107252765.0007,-14715482167154.744,-41771117645632.21,12312746167401.467,-2003519058659.0132,1061.8489583333333
22994373550628.402,2023323181381.9426,-58716898708129.85,-20282372356066.844,30068497459228.18,44281613263261.81,7821906178504.14,1804656662242.0483,-16967778240058.525,-48164446949950.74,14197288562222.025,-2310170083313.425,1052.3260416666667
26543800856864.336,2335644776141.088,-67780479423956.44,-23413173331545.84,34709891553544.83,51116953445365.73,9029300982754.762,2083224655190.391,-19586936017555.348,-55599144148422.375,16388791597287.652,-2666769657609.027,1058.8729166666667
23780106013736.035,2092461438335.1382,-60723292425521.41,-20975433966976.887,31095957321865.195,45794744123285.56,8089185690712.7705,1866322876942.6484,-17547577947507.674,-49810256817386.12,14682418849716.262,-2389110215856.0513,1063.8885416666667
33619507688450.426,2958251136354.615,-85848532585067.89,-29654357644207.406,43962410579871.734,64743057028278.664,11436216536927.377,2638544014413.3867,-24808170754783.664,-70420052912156.22,20757505838712.41,-3377643056363.5786,1070.271875
27399466246485.43,2410936566539.7812,-69965449442806.2,-24167919861897.285,35828798862355.11,52764758408207.164,9320369326198.031,2150379430002.0942,-20218340046926.125,-57391436932643.83,16917100311604.965,-2752735600348.8013,1070.2875
21858398973015.465,1923366457008.4006,-55816149692448.09,-19280376921608.77,28583045259030.87,42094000376895.914,7435486144284.869,1715502445981.1316,-16129531058787.695,-45785013400943.89,13495909816502.49,-2196042580315.8452,1072.94375
20136364376151.65,1771840949773.9119,-51418876999122.125,-17761442318563.72,26331233588179.215,38777777355754.195,6849708353928.888,1580352847521.046,-14858824646117.965,-42178007187158.38,12432683761684.691,-2023035210521.761,1069.0364583333333
26084572182749.4,2295236260606.094,-66607823708709.2,-23008106941943.863,34109383012452.387,50232589845305.4,8873086953335.316,2047183232746.6028,-19248066619648.316,-54637235096124.94,16105252633866.111,-2620632404648.3496,1059.9770833333334
29500100509839.137,2595775778218.6504,-75329488848838.28,-26020801193701.082,38575684557961.51,56810072854405.34,10034933857037.729,2315242500779.162,-21768419034059.09,-61791464850462.37,18214083235153.527,-2963779556879.0195,1064.6947916666666
26220240751951.363,2307173977234.602,-66954258051893.7,-23127774435359.76,34286789286571.83,50493854827419.734,8919236803276.48,2057830889037.686,-19348177952725.91,-54921408983549.24,16189017912248.254,-2634262439049.247,1068.3416666666667
19532030324848.4,1718664348763.6482,-49875689902599.35,-17228384652134.002,25540978709953.258,37613975891943.12,6644134415010.126,1532923187133.1262,-14412880495199.621,-40912157756623.02,12059553124650.322,-1962319749675.6116,1061.9572916666668
22315158528647.992,1963557650651.5195,-56982500526315.56,-19683265320568.65,29180324832601.453,42973609089605.93,7590860264312.888,1751350136461.0896,-16466578633460.209,-46741750462113.664,13777924523492.37,-2241931604644.7065,1047.9791666666667
28240919547659.914,2484977765116.2817,-72114128652941.98,-24910130490377.047,36929121566528.61,54385194493413.72,9606603227873.334,2216418887588.522,-20839257047543.848,-59153960729124.875,17436634432619.69,-2837273501536.008,1050.1239583333331
24846799250992.27,2186322026685.076,-63447129441910.1,-21916319404661.832,32490814316248.55,47848938069346.52,8452038597918.873,1950039719499.9956,-18334701670585.195,-52044572665809.85,15341021458970.361,-2496277310971.847,1047.9458333333334
31462035595365.688,2768410557639.932,-80339355575940.97,-27751341852875.07,41141200799869.086,60588286383369.99,10702317664569.36,2469220169121.4043,-23216150641873.07,-65900970971181.57,19425430043178.523,-3160888727214.4077,1033.5635416666669
26919395365359.863,2368694112273.393,-68739572367549.26,-23744469451786.836,35201036101897.39,51840257710569.77,9157065486551.234,2112702251751.2375,-19864090945773.027,-56385871331223.08,16620692841567.285,-2704504445364.6885,1060.8052083333334
24782701578965.66,2180681944131.4739,-63283454049004.89,-21859781563334.125,32406997301107.97,47725501518856.41,8430234752664.258,1945009184071.671,-18287403383104.42,-51910312606534.914,15301445990862.51,-2489837586483.539,1052.6822916666667
25882998143190.38,2277499308975.4287,-66093097842916.05,-22830306926860.41,33845795387130.67,49844407020818.56,8804518321109.975,2031363252051.6282,-19099323272562.65,-54215014255743.016,15980796108694.62,-2600380774521.556,1061.9697916666669
25334473208591.184,2229233436362.338,-64692421032272.28,-22346476052445.09,33128518979814.082,48788080305728.68,8617928725843.99,1988313615105.0002,-18694561220484.145,-53066063513950.06,15642123402084.92,-2545272276714.195,1071.6458333333333
26817251062216.65,2359706221029.611,-68478743765527.734,-23654372291090.668,35067467513635.652,51643552633923.81,9122319484240.35,2104685754476.3499,-19788717746577.027,-56171918100279.336,16557626552149.588,-2694242225882.7124,1063.4427083333333
27445672396311.047,2415002356801.837,-70083438501078.74,-24208676423793.64,35889220147848.97,52853740411502.9,9336087114092.6,2154005832897.2954,-20252436069832.08,-57488221243442.54,16945629170054.014,-2757377750711.9453,1059.725
25543233400445.13,2247602767388.546,-65225497108360.086,-22530614796837.125,33401503711988.6,49190102065670.75,8688941872314.784,2004697588291.9504,-18848607260031.71,-53503336778867.74,15771016748388.895,-2566245925530.9697,1063.1010416666666
33149996383404.723,2916937815272.104,-84649619749630.4,-29240221348245.414,43348455911676.766,63838891516008.14,11276504702635.777,2601695592475.77,-24461713725374.72,-69436605535735.54,20467618191648.57,-3330472730642.9785,1039.9708333333333
28226056571551.594,2483669983105.0654,-72076175549526.52,-24897020555469.02,36909686219796.1,54356572011546.56,9601547353842.652,2215252379819.406,-20828289418961.742,-59122828584904.164,17427457526169.178,-2835780355467.261,1043.0895833333334
28247324770571.96,2485541336181.7036,-72130484539444.67,-24915780193343.05,36937497189409.79,54397529341470.9,9608782055533.596,2216921595902.5605,-20843983581254.82,-59167377087564.6,17440589275134.95,-2837916960141.2593,1032.2010416666667
21439759425759.797,1886529428293.7878,-54747139768459.1,-18911112460573.156,28035612755951.723,41287801705598.29,7293079169171.619,1682646607234.7134,-15820612914712.33,-44908123012870.84,13237431761179.582,-2153983059916.351,1030.50625
26718662379979.45,2351031142707.7734,-68226994143092.984,-23567411240174.863,34938548223492.5,51453694508742.89,9088782938993.605,2096948276007.9397,-19715968240212.188,-55965412150419.734,16496755629540.94,-2684337282116.109,1005.4520833333332
28493621726205.94,2507213490816.5645,-72759412217478.02,-25133028378346.426,37259566272410.34,54871837943457.12,9692563938135.977,2236251648621.0596,-21025728697651.727,-59683275356527.93,17592659193599.45,-2862661474408.2554,1011.5364583333334
37428524535639.23,3293414366407.2783,-95574983351258.98,-33014131288131.66,48943255043121.56,72078303619394.0,12731914849296.799,2937485317982.396,-27618882549432.43,-78398490274019.12,23109286406874.074,-3760322508115.4,1028.303125
27099156798663.74,2384511589492.4834,-69198600154380.97,-23903029433960.2,35436099950288.44,52186435467287.72,9218214301786.297,2126810601687.3,-19996739291727.137,-56762403227732.73,16731682645838.523,-2722563870409.5005,1038.1875
22651456453434.53,1993149157736.0295,-57841248567913.73,-19979899542707.016,29620083193132.074,43621237767292.02,7705257420157.087,1777743701823.9216,-16714736397372.605,-47446166276462.56,13985563325333.164,-2275718210043.517,1045.3427083333331
24141542554272.55,2124264991580.9263,-61646232939491.984,-21294242025935.34,31568588223733.953,46490783876095.516,8212134182649.586,1894689400965.8474,-17814285739437.188,-50567328630238.07,14905578803167.387,-2425422429735.0317,1031.0604166666667
24949221191399.85,2195334329633.312,-63708667326590.95,-22006661479760.695,32624745862868.17,48046178032966.61,8486879072278.884,1958078073639.8733,-18410279907039.867,-52259107548833.086,15404259358176.525,-2506567249877.558,1039.5197916666666
22713037648954.484,1998567825580.884,-57998498119731.28,-20034217731797.402,29700609638822.586,43739828227246.766,7726205246111.704,1782576727144.583,-16760177719904.5,-47575155405013.68,14023584986641.164,-2281905129196.929,1051.9197916666667
21809117256597.633,1919029951376.458,-55690307378767.125,-19236907449877.707,28518601781010.566,41999095786802.85,7418722185936.014,1711634796411.6514,-16093165905389.934,-45681786734105.36,13465482545980.336,-2191091097388.8662,1056.3854166666667
21300408616937.184,1874267654429.4895,-54391302586865.96,-18788196924214.3,27853391204081.21,41019445526402.12,7245676734406.246,1671709978694.41,-15717784500964.389,-44616235990467.945,13151393137947.781,-2139983017397.3862,1042.9177083333334
23067484436634.137,2029756321316.219,-58903590083513.2,-20346860386776.758,30164100410199.547,44422407382875.98,7846776050143.232,1810394671273.027,-17021727708460.066,-48317586382340.31,14242429289275.395,-2317515083276.928,1038.1
