Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Close
16110910547306.402,1417632690897.6782,-41139746678014.95,-14210758183498.72,21067364975135.812,31025724963633.93,5480385469615.906,543.3951219512195
15185821239718.482,1336232144088.818,-38777500787420.266,-13394775779059.521,19857675790021.11,29244226561395.645,5165701492318.886,544.6378048780488
15614995958206.379,1373996140581.2705,-39873412365390.39,-13773332764554.797,20418884384573.59,30070713239294.71,5311692150578.792,547.4597560975609
10320230768226.354,908098667245.1362,-26353053216008.816,-9103042556126.973,13495206698921.75,19874273577536.59,3510592583178.775,546.9731707317073
15670992064271.209,1378923396558.9324,-40016400388008.32,-13822724666465.898,20492107615042.965,30178548315000.027,5330740142285.426,547.170731707317
14069738609051.574,1238025747247.569,-35927546278810.164,-12410326150962.957,18398235186023.965,27094920596003.61,4786048003166.695,544.4341463414634
15477291489538.127,1361879244046.7058,-39521779681545.58,-13651869499129.854,20238815679230.527,29805527884931.24,5264849795775.812,548.1268292682927
20446165028385.01,1799100803533.0332,-52209963530406.49,-18034704273925.535,26736342479432.22,39374378758865.85,6955092044727.89,557.420731707317
19962195331524.168,1756515315264.244,-50974130806365.56,-17607814947826.652,26103481575690.29,38442369967504.39,6790461971773.583,570.6268292682927
21565432910978.152,1897587448173.8794,-55068051345742.62,-19021963378362.234,28199948161361.496,41529818500293.59,7335829014398.377,580.8963414634146
22167565332364.04,1950570263916.1882,-56605617081975.47,-19553079094141.945,28987323744531.97,42689380576664.01,7540654097386.214,581.840243902439
17808157430781.113,1566976931495.0105,-45473723660754.25,-15707828440914.088,23286762458441.883,34294213170369.387,6057731362359.513,583.6573170731707
15572367376662.963,1370245144429.6338,-39764558930732.83,-13735731863594.055,20363141216864.266,29988620923560.848,5297191358015.583,591.4256097560976
15446155426278.58,1359139473131.988,-39442272708959.36,-13624405605021.977,20198100585453.664,29745567312912.934,5254258352855.221,591.7682926829268
14560868841858.898,1281241300272.1367,-37181663804366.89,-12843531508708.822,19040459465444.953,28040718964150.645,4953113868187.561,585.5524390243903
13924555905496.629,1225250803892.4788,-35556817499230.16,-12282266578350.812,18208387546407.203,26815333821713.695,4736661782354.941,586.8341463414635
13742599588275.797,1209240059596.7605,-35092185966892.24,-12121770490514.426,17970453041815.3,26464929838771.383,4674766403336.837,591.5560975609756
12517018795360.266,1101398630415.4773,-31962624581414.0,-11040737075502.363,16367827379714.213,24104757041002.43,4257865373110.7334,591.0414634146341
14893468802761.084,1310507497618.0464,-38030968671086.68,-13136903992582.225,19475382569095.312,28681226064173.04,5066253077120.172,597.6134146341462
15616737380170.062,1374149407294.0466,-39877859168668.28,-13774868849760.014,20421161730771.57,30074066807630.867,5312284520094.004,604.3487804878049
14040104356435.77,1235418129297.3662,-35851874352739.74,-12384186978884.748,18359483912903.492,27037852254321.652,4775967444332.385,601.8158536585366
16182516594157.484,1423933470977.0889,-41322595303459.586,-14273918920194.799,21161000397353.83,31163621059365.25,5504743433089.433,580.4231707317073
14194475463407.367,1249001599554.3662,-36246066029272.03,-12520351301082.5,18561346774215.996,27335133704909.16,4828479258801.052,576.820731707317
13993384101145.791,1231307077804.296,-35732572650555.44,-12342976941061.336,18298390213690.098,26947880319745.35,4760074795088.993,574.7634146341463
10721570699759.148,943413432415.827,-27377887994274.01,-9457047696375.553,14020017290574.303,20647157351783.99,3647114812683.8545,572.469512195122
12697544238203.908,1117283500605.8386,-32423602317909.055,-11199971096693.129,16603890944437.266,24452405505867.082,4319274017447.9307,578.9585365853659
14675010243208.951,1291284855357.853,-37473127365230.72,-12944210831035.164,19189716046253.297,28260527551081.27,4991940879745.353,580.1634146341463
18590104445879.508,1635782130774.1401,-47470451327727.74,-16397551118514.84,24309272531457.37,35800054275959.664,6323723191153.257,579.4243902439025
15841061614577.629,1393888160578.1926,-40450678618026.5,-13972735854310.486,20714498318827.1,30506061187041.31,5388592030207.285,578.5573170731707
21678999080601.77,1907580553588.667,-55358046225084.36,-19122135635754.785,28348453142016.008,41748519564824.73,7374460400424.316,588.2548780487805
17235292715111.98,1516569513745.826,-44010894293643.336,-15202528692137.973,22537658989460.145,33191013851827.35,5862862185985.989,584.6256097560976
15472812323970.984,1361485129316.55,-39510341675145.34,-13647918577021.953,20232958655779.086,29796901853095.58,5263326095982.653,586.5109756097561
16322041070778.445,1436210558126.5386,-41678875646285.46,-14396987649164.738,21343449179866.324,31432311483362.637,5552204920652.162,592.8390243902439
17145449660886.654,1508664009762.8347,-43781476840976.28,-15123281822655.867,22420176014269.047,33017997641786.52,5832300599226.529,598.3329268292683
16490915667387.162,1451070116551.7976,-42110102475372.29,-14545944713099.203,21564277072491.21,31757523105209.332,5609650315032.31,601.4560975609756
14985568421451.92,1318611498163.27,-38266148202955.734,-13218141137641.723,19595816149860.88,28858587718074.56,5097582236813.665,607.8426829268293
15146160887074.39,1332742398780.4993,-38676226259712.45,-13359793058734.41,19805814315061.414,29167849974225.887,5152210347621.333,604.920731707317
14658583528356.111,1289839461258.9346,-37431181529836.1,-12929721591108.89,19168235880525.9,28228893870623.285,4986353086981.332,606.2341463414634
14754055930110.756,1298240266439.922,-37674973202117.85,-13013933739118.227,19293079899201.594,28412750486281.066,5018829541457.083,603.7719512195122
12249441406591.791,1077853980596.822,-31279356876188.94,-10804718365291.076,16017931120546.035,23589467631134.74,4166844624722.7334,603.0731707317074
11502668762058.443,1012143893960.5677,-29372447942244.566,-10146021539507.055,15041416965386.645,22151363701986.94,3912817888304.3867,599.7817073170731
11527751173180.479,1014350975684.3363,-29436496592877.33,-10168145711620.957,15074215985315.674,22199666301952.832,3921350067631.76,598.5146341463415
11501502169598.426,1012041259802.2323,-29369468999215.938,-10144992556400.977,15039891566883.73,22149117114006.395,3912421048813.221,591.7743902439024
14571768773056.379,1282200466543.4907,-37209497019096.41,-12853145956311.422,19054712963220.004,28061709534995.008,4956821648559.766,589.7987804878048
10249999439874.758,901918932243.8167,-26173715000581.84,-9041094526789.12,13403369282759.883,19739024886311.32,3486702254646.2935,584.7987804878048
12384179907058.143,1089709904808.1644,-31623415920046.758,-10923565518355.895,16194121360897.271,23848941325110.613,4212678078254.4185,575.4451219512196
19158269531208.773,1685776247690.507,-48921279565192.55,-16898705817778.928,25052231525719.68,36894202990393.85,6516993686909.62,564.1548780487806
17237548309785.385,1516767981112.5947,-44016653934677.07,-15204518235538.318,22540608467618.977,33195357521295.836,5863629456786.011,556.802380952381
11328755856838.217,996840933548.4082,-28928355536150.81,-9992620255666.398,14814000497099.332,21816449407960.098,3853658610241.2754,560.9178571428571
12838906004462.174,1129722206148.4656,-32784574162751.78,-11324660331359.121,16788742050999.436,24724634035245.832,4367360477944.3184,550.3928571428571
14221467417749.725,1251376675578.8054,-36314990847716.8,-12544159750763.674,18596642718310.773,27387113648663.812,4837660994828.142,554.5630952380952
18773689880895.992,1651936245368.69,-47939242489383.52,-16559484151759.166,24549337467852.52,36153595278482.945,6386172703329.592,565.3928571428571
12970968150521.48,1141342662605.8857,-33121799330736.254,-11441146882339.36,16961432664936.37,24978953934958.74,4412283558448.96,573.1845238095239
13927209960370.314,1225484329115.7776,-35563594538064.77,-12284607544095.705,18211858139737.285,26820444727302.74,4737564570020.085,571.5988095238096
12619801585731.824,1110442749211.888,-32225083823586.594,-11131397534146.133,16502231048855.957,24302691882342.32,4292828595810.8433,567.7654761904762
12136116785361.006,1067882320058.4211,-30989978583118.93,-10704759481146.654,15869742667593.264,23371231713851.88,4128295429465.9453,571.5452380952381
10398902863164.926,915021225673.0977,-26553944878227.535,-9172435941788.203,13598082103296.93,20025776943122.61,3537354148699.3047,568.3011904761905
10963929082824.775,964739070326.3389,-27996758205171.57,-9670821883449.854,14336936295714.902,21113881106701.355,3729556917155.2437,562.425
7685894051107.501,676297904292.1874,-19626186574572.195,-6779404710174.367,10050427427609.254,14801176859987.365,2614480551202.0576,557.1261904761905
8740785812508.775,769120056311.5104,-22319887766749.938,-7709880495016.632,11429852322699.088,16832643739679.566,2973318955582.388,561.7988095238095
10064397199443.59,885587355904.6654,-25699773509842.273,-8877382501255.322,13160667099298.492,19381599758217.953,3423566661465.79,562.0785714285714
13858457867986.39,1219434721934.5312,-35388033732069.766,-12223964258272.72,18121954879549.086,26688044776825.688,4714177440595.432,543.4202380952381
12705935107626.86,1118021812749.7546,-32445028692237.094,-11207372289148.287,16614863200086.297,24468564271886.285,4322128296121.122,537.9595238095238
14167954435555.572,1246668013024.531,-36178343592073.31,-12496958280014.66,18526666910854.5,27284060539031.137,4819457694506.253,533.6940476190476
16620936946771.596,1462511115802.6326,-42442116099138.68,-14660631295811.654,21734299419418.332,32007912771226.098,5653879171596.533,538.5833333333334
12458104321462.191,1096214713349.6914,-31812184406939.64,-10988771227818.537,16290788469436.91,23991301956570.84,4237824669920.4155,545.0809523809525
13726001112279.732,1207779612060.9438,-35049801158310.28,-12107129807099.898,17948748468366.082,26432965181968.043,4669120169069.696,549.9595238095238
9724599634100.504,855687887578.6744,-24832089152299.457,-8577661384605.09,12716332343009.783,18727231711010.23,3307979060296.102,548.3869047619048
8429492061625.345,741728636068.4465,-21524988819675.12,-7435301285931.536,11022790224536.285,16233167106272.6,2867427373422.3423,545.3869047619048
14809922420724.727,1303156105039.6292,-37817630250010.75,-13063211287397.033,19366133606226.64,28520335941640.63,5037833437490.097,540.025
17578931260211.54,1546806875840.6038,-44888386617250.78,-15505637615068.785,22987016090090.707,33852778577034.996,5979756333504.727,541.1583333333333
11761011667052.822,1034876015550.663,-30032135160475.277,-10373894962208.633,15379237931923.516,22648869785567.016,4000697386421.2554,531.6095238095238
9064157404076.09,797574168434.5637,-23145628014086.96,-7995112979788.622,11852707693359.875,17455379449756.867,3083319016785.4453,533.3035714285714
9315055208623.014,819651201913.6691,-23786303866838.375,-8216419415768.397,12180793209856.117,17938548031186.57,3168665938549.202,533.3595238095238
8412072987545.661,740195909781.629,-21480508641549.605,-7419936680542.549,11000012289847.564,16199622192210.037,2861502000185.078,539.172619047619
10641850675080.193,936398734033.2605,-27174320215020.074,-9386730051400.02,13915771884068.127,20493635803191.9,3619996759773.021,545.0702380952381
12096675648007.879,1064411823368.3683,-30889264322117.746,-10669970128506.305,15818167670878.967,23295277608059.7,4114878893814.567,549.1
10889941768221.053,958228752038.2012,-27807828918510.113,-9605560705697.96,14240187042413.299,20971399228027.566,3704388915281.238,555.7940476190475
10532147323159.896,926745686355.7229,-26894189214756.008,-9289965314131.9,13772318682146.33,20282373723470.047,3582679408246.664,551.5488095238095
8627305864082.059,759134694319.4647,-22030112924875.26,-7609784551468.568,11281460647510.615,16614108729150.623,2934716920762.0107,549.9154761904762
8098830465356.235,712633029005.3618,-20680633475731.32,-7143638571704.594,10590401958335.818,15596392722413.014,2754947515422.5176,553.3583333333333
8320423559519.066,732131471455.2025,-21246478679392.953,-7339096525291.452,10880167258340.262,16023127437442.424,2830325959876.2246,552.9702380952381
9078430659967.625,798830114647.1005,-23182075166395.29,-8007702817037.901,11871372148250.648,17482866223786.33,3088174280105.766,557.7714285714286
10311225003285.205,907306272954.8649,-26330056453406.918,-9095098979264.068,13483430529713.533,19856930493777.34,3507529108809.7065,554.3130952380952
12692416909659.508,1116832332665.0544,-32410509572652.957,-11195448486572.568,16597186237055.959,24442531527956.9,4317529870440.337,551.0809523809525
10765739857301.195,947299994824.6338,-27490675371322.4,-9496007494756.12,14077775007036.113,20732216473950.598,3662139662423.739,554.925
10560503774702.53,929240861198.276,-26966598280944.305,-9314977398680.662,13809398978585.979,20336981378324.293,3592325314102.1875,556.7666666666667
7575810944793.479,666611465741.326,-19345085634142.152,-6682305018930.809,9906477730436.139,14589183327467.695,2577034006355.318,560.1690476190475
10115870706861.846,890116636769.6516,-25831212825562.945,-8922785148998.213,13227976312285.078,19480725307927.973,3441076201429.147,562.8452380952381
12229288920188.71,1076080752336.548,-31227896632860.14,-10786942726367.496,15991578928848.045,23550658685897.055,4159989419638.621,568.1011904761905
18869441139453.887,1660361608182.8997,-48183746502313.98,-16643942332479.684,24674546239920.797,36337989084151.57,6418744034353.767,573.9809523809524
15290127771024.834,1345410355725.0776,-39043850493883.49,-13486780221483.023,19994072052550.332,29445095446052.246,5201183000237.663,574.1833333333334
11870891495407.986,1044544618276.8319,-30312717004391.625,-10470815425407.646,15522922041866.324,22860471849732.125,4038074781795.2495,570.875
11631658968558.023,1023494052522.1678,-29701828654726.63,-10259798440105.635,15210090648342.344,22399767662513.918,3956695977546.684,574.8440476190476
11574308134638.87,1018447590027.0172,-29555381410705.53,-10209211606045.295,15135095905019.695,22289323791876.227,3937187164069.6143,575.1809523809524
