Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Close
1295488968928.303,113992758753.39766,-3308074282371.612,-1142696444554.885,1694040708962.1929,2494799076068.85,440681421203.4829,101673296077.24866,-955954331790.7823,377.9742424242424
6900456262189.092,607185610686.3455,-17620545055604.152,-6086603042021.535,9023352997199.32,13288613321107.617,2347301264369.5337,541565349077.32434,-5091915810987.626,384.08529411764704
7802423207968.283,686551548558.9745,-19923747806884.207,-6882190232987.042,10202806196878.28,15025584035900.186,2654119849895.2754,612354046186.5636,-5757486367412.048,396.9911764705882
9538578902988.51,839319538317.1726,-24357079233144.914,-8413580365307.431,12473083015305.41,18369000882082.36,3244701154709.9355,748611948337.7927,-7038613031546.571,390.90441176470586
6996147684125.983,615605683665.3796,-17864896341970.89,-6171008417200.304,9148483408095.723,13472891940731.643,2379852247645.9873,549075478287.793,-5162527534001.64,392.1102941176471
7693071253994.382,676929443334.9095,-19644513933514.43,-6785735462383.1045,10059812581405.75,14814998554697.203,2616922021171.277,603771822391.1913,-5676794452290.818,393.9441176470588
6454793508770.039,567970786917.0282,-16482530441551.113,-5693502598205.142,8440583835786.382,12430374473835.021,2195701913818.985,506588638027.61316,-4763056892150.99,394.714705882353
7228915407819.882,636087416785.9329,-18459276430445.676,-6376323074213.348,9452861217265.113,13921146362700.18,2459031930286.172,567343660803.3888,-5334289116173.99,411.4529411764706
9724099091422.174,855643863367.0397,-24830811082309.266,-8577219944942.248,12715677784973.219,18726267899983.36,3307808821710.5635,763172011971.5516,-7175510153732.098,410.2455882352941
7592619348091.044,668090478713.1449,-19388006646236.855,-6697131061846.936,9928457112402.084,14621552427722.416,2582751687261.0166,595888092038.9385,-5602669956605.187,408.5147058823529
8319331292704.395,732035394852.6176,-21243689849001.35,-7338133203114.74,10878739007045.584,16021024261768.203,2829954454102.954,652922288293.5631,-6138917971329.19,408.9514705882353
6175948116346.43,543434617999.65936,-15770489356519.94,-5447544791659.49,8075952926645.124,11893385489924.729,2100848156271.6216,484704109406.4141,-4557293990572.648,411.4367647058824
6891898199717.612,606432554727.69,-17598691803979.508,-6079054321232.936,9012162012684.342,13272132590550.24,2344390106795.0493,540893711171.7284,-5085600787200.756,420.1058823529412
8501559853456.411,748070080144.8231,-21709016435504.613,-7498869374971.064,11117029481543.486,16371952411487.705,2891942422581.1323,667224021584.2573,-6273386181600.732,436.7191176470588
12833587943595.104,1129254372581.1985,-32770994377423.785,-11319969712484.963,16781788268256.92,24714392868739.867,4365551490370.55,1007212518716.0522,-9470032921333.514,444.15147058823527
8419980811491.009,740891755610.9526,-21500701720704.715,-7426911916681.733,11010352922266.904,16214850924806.324,2864192006238.974,660821516266.0363,-6213188255924.676,445.575
6898063372369.345,606975044708.3535,-17614434736243.926,-6084492360936.559,9020223890670.064,13284005197569.408,2346487286128.5815,541377560665.3283,-5090150106735.286,442.3602941176471
8857178967536.654,779361711615.5044,-22617101853484.21,-7812546046746.573,11582053139105.814,17056789106457.121,3012912005156.644,695133975733.8413,-6535801259900.993,433.67794117647054
8260718241474.26,726877895760.8508,-21094019446288.402,-7286433067951.239,10802093822039.922,15908149658778.424,2810016281573.348,648322198628.4944,-6095666847881.971,439.3617647058824
9626815929880.756,847083717040.2229,-24582395360756.45,-8491410561636.17,12588465883891.125,18538924057188.734,3274716392987.8535,755536988185.2844,-7103723946376.057,433.6911764705882
5206295844739.228,458112849891.5108,-13294450021326.129,-4592255157969.878,6807991013737.634,10026069280179.467,1771005335696.949,408603373984.8758,-3841777967568.239,439.8666666666667
5779981848912.1875,508592701737.6714,-14759376357239.887,-5098279543971.805,7558169216103.056,11130850066880.73,1966153862774.759,453627692610.78217,-4265106572803.3394,426.5602941176471
6401200203255.732,563255007752.8909,-16345678120395.773,-5646230198389.235,8370502813216.268,12327166681625.678,2177471285061.4255,502382486868.80853,-4723509821143.084,415.1220588235294
7273937112120.647,640048966136.5989,-18574240847819.37,-6416034824290.548,9511733636399.53,14007847296833.201,2474346788034.2397,570877083024.3356,-5367511096187.349,419.2147058823529
6071050638593.277,534204448173.9595,-15502630201749.56,-5355019105046.119,7938784072308.269,11691378301065.047,2065165597114.3687,476471516901.82416,-4479889168077.181,414.2926470588235
4956682907229.151,436148893195.3063,-12657055098807.506,-4372082071174.226,6481585740360.392,9545375026725.926,1686095478298.9265,389013110869.9007,-3657586062752.92,417.7779411764706
4995636701885.879,439576533591.9053,-12756524856871.775,-4406441591703.39,6532523578299.964,9620390595795.773,1699346232786.6343,392070281763.1209,-3686330398649.359,412.4176470588235
7803584803083.512,686653812690.9503,-19926713807244.285,-6883214875885.423,10204325414350.39,15027820867483.89,2654514965865.135,612445133901.3768,-5758343308658.75,400.5558823529412
7720501669566.14,679343135446.0776,-19714558299104.926,-6809930709868.516,10095682013061.025,14867822833836.732,2626252905762.5703,605924582453.9602,-5697035496810.398,420.76666666666665
5671604101062.057,499056325154.6381,-14482630128113.375,-5002684084972.894,7416449547703.932,10922140655212.865,1929287423453.6052,445121917504.2808,-4185133508385.9614,417.7485294117647
6398812428069.851,563044938428.2039,-16339580554383.354,-5644124052001.462,8367380616204.016,12322568200710.88,2176659018951.0667,502195012284.367,-4721747658155.414,414.90441176470586
6510168550407.026,572843381018.0857,-16623932526392.197,-5742346644427.898,8512994931708.516,12537013477928.863,2214538625551.3315,510934589875.53937,-4803918624152.054,417.4941176470588
6562589941189.831,577456027104.5159,-16757792108575.396,-5788585289557.922,8581543463770.9375,12637964285426.434,2232370586199.4175,515048737691.73065,-4842600875208.162,428.9367647058824
9808514960666.225,863071736477.6531,-25046369664686.37,-8651679522692.736,12826063639303.568,18888832353264.832,3336524215719.549,769797190477.7847,-7237801530945.509,451.7469696969697
7004560419038.474,616345900819.5105,-17886378746569.457,-6178428890824.874,9159484187581.94,13489092935822.828,2382713976647.6865,549735766519.6082,-5168735495076.888,449.0573529411764
7978811442906.305,702072340085.4608,-20374160866717.348,-7037774888762.238,10433459681563.865,15365265063118.05,2714121121944.2686,626197382053.827,-5887644866861.779,454.6941176470588
9277151408992.207,816315974625.8738,-23689515327078.406,-8182986092868.934,12131228451496.148,17865554533118.504,3155772364680.574,728094428472.9033,-6845703020829.265,442.7838235294117
8765599803013.162,771303504931.2167,-22383251160252.367,-7731767908012.45,11462300250378.47,16880429545557.729,2981759844464.408,687946521727.543,-6468223857664.667,433.38235294117646
8951784989568.48,787686313807.222,-22858681251657.062,-7895994026056.357,11705764473541.553,17238977279219.182,3045093731182.903,702558819239.6794,-6605611811682.286,423.4941176470588
6864689177837.547,604038370295.1587,-17529212573043.95,-6055054350174.68,8976582268528.732,13219734498044.637,2335134502975.9385,538758253081.5187,-5065522931456.073,432.9941176470588
6355002168375.199,559189929101.8446,-16227709757222.334,-5605480792777.656,8310092108370.417,12238200297557.336,2161756259766.0256,498756726181.38324,-4689419796902.526,426.1352941176471
6675091434626.111,587355270262.3396,-17045068505171.729,-5887818151273.56,8728655578073.854,12854615066271.535,2270639786825.2666,523878152312.4311,-4925616881018.895,429.3720588235294
8962764828110.193,788652427776.8633,-22886718710858.02,-7905678856352.847,11720122092912.559,17260121849632.219,3048828707926.0293,703420579341.7306,-6613714040471.844,438.3132352941177
7401712063441.859,651292123183.2417,-18900518402149.1,-6528739684659.569,9678817941639.72,14253910954383.688,2517811479596.0273,580905184191.1575,-5461797538872.047,428.0426470588236
5915032959545.325,520476121540.02325,-15104233819297.14,-5217402430622.564,7734768226586.682,11390925857491.01,2012093660042.973,464226835294.754,-4364762127772.9624,425.8617647058823
6220132171747.87,547322429115.0456,-15883314837660.186,-5486517634264.615,8133729883359.795,11978473313462.629,2115878070230.7793,488171810252.70264,-4589897933299.349,428.53970588235296
5547067194952.295,488098013496.91486,-14164621003616.611,-4892835222142.302,7253599200263.231,10682312614799.883,1886924183419.5583,435347972616.1209,-4093236581887.627,424.9308823529412
4870979537918.195,428607662222.2236,-12438208623221.467,-4296486688337.7847,6369516060663.912,9380330960882.006,1656942086172.2893,382286882278.8621,-3594344676617.395,422.8661764705882
4609087512926.6045,405563244405.56287,-11769458585060.152,-4065482731727.2144,6027054086545.2705,8875990116229.428,1567855297452.0781,361732920165.08624,-3401091893656.7056,419.7823529411765
5087676182423.986,447675258926.22986,-12991550680325.596,-4487625708007.125,6652878553042.211,9797636364458.742,1730654932692.228,399293772832.67676,-3754247271121.2017,415.6382352941177
4811047763204.562,423334158796.0536,-12285170803461.258,-4243623406876.344,6291146612502.864,9264916805325.574,1636555325038.1301,377583262853.33887,-3550120356638.574,414.95735294117645
4688662236256.507,412565192682.8977,-11972655284897.098,-4135672257885.8716,6131109651943.574,9029231821309.256,1594923919210.3828,367978143267.1071,-3459810871226.5273,410.6705882352941
7020301791088.777,617731054853.2771,-17926574488235.895,-6192313701390.672,9180068486614.324,13519406775071.895,2388068629109.1914,550971106835.2188,-5180350992429.945,419.7632352941176
5520993433797.304,485803760139.44025,-14098040634207.562,-4869836676902.818,7219504098214.67,10632100745511.88,1878054761220.4543,433301589113.6647,-4073996358230.61,421.2602941176471
4581624997030.135,403146740765.469,-11699332162352.795,-4041259170438.122,5991142763610.591,8823103949337.172,1558513480923.153,359577608620.5088,-3380827081051.4473,416.3161764705882
5505551970123.696,484445017005.8629,-14058610553085.305,-4856216413927.394,7199312061388.517,10602364352539.193,1872802115559.7964,432089747376.0474,-4062602059970.9707,418.2
7266835173294.672,639423970431.909,-18556105611478.78,-6409770328525.721,9502446525162.56,13994170489207.191,2471930916200.2417,570319713702.8044,-5362270595228.905,432.6058823529412
10672046766141.248,939055683479.5088,-27251427431416.64,-9413364729710.31,13955257328093.033,20551786526892.336,3630268493232.271,837569445651.0986,-7875010529577.606,423.3117647058824
7673907304872.498,675243128379.3795,-19595577855996.668,-6768831630314.596,10034752800783.303,14778093179869.86,2610403059468.608,602267755485.832,-5662653146110.337,426.3
6232067295551.408,548372598201.37885,-15913791839515.312,-5497045092986.283,8149336706848.689,12001457640412.613,2119938009420.535,489108558898.90106,-4598705120689.456,429.0632352941177
5754388159114.483,506340620113.8847,-14694021892964.441,-5075704337938.88,7524701587265.879,11081562691023.719,1957447740407.853,451619037307.3202,-4246220771176.0996,430.5323529411765
6138426433585.6455,540132967411.72107,-15674676556842.938,-5414448423793.141,8026887732052.459,11821127796558.074,2088084545645.0547,481759334449.78534,-4529606452486.1,432.66323529411767
4930314479980.419,433828637231.33435,-12589722399242.988,-4348823502915.1147,6447105030746.627,9494595739977.363,1677125819466.6094,386943660930.5804,-3638128600216.3657,439.05294117647054
5735735356233.302,504699296090.65356,-14646391433223.65,-5059251450259.878,7500310244276.525,11045641939440.434,1951102690656.6423,450155141456.6991,-4232456757681.2666,439.0470588235294
6079244697331.463,534925375621.8664,-15523554428271.816,-5362246644500.908,7949498710814.716,11707158305949.754,2067952952162.8713,477114704719.48676,-4485935946879.35,439.7602941176471
6061222832465.146,533339600397.27563,-15477534788725.844,-5346350301269.074,7925932500199.399,11672452416745.68,2061822513088.913,475700276243.1941,-4472637360432.903,424.72857142857146
4780717394303.413,420665253281.37866,-12207721325210.828,-4216870163853.6353,6251484924026.988,9206507901311.76,1626237968322.147,375202930119.92737,-3527739492133.3105,420.4628571428572
4245442045468.2373,373565277360.1144,-10840877796618.389,-3744726256658.338,5551534443424.995,8175696717528.601,1444155436981.7996,333193130506.4909,-3132754358848.5537,422.52
4596012090740.356,404412659251.5027,-11736070139698.922,-4053949377642.19,6009955858205.974,8850810043317.256,1563407483672.2842,360706773290.4676,-3391443552463.0806,428.19714285714286
5034268926598.238,442975775672.78564,-12855173643223.611,-4440517331614.78,6583040476321.627,9694786984919.07,1712487609151.3955,395102315871.0918,-3714837752441.86,429.9257142857143
7628555430091.304,671252471475.5968,-19479770605691.742,-6728828595902.841,9975448421921.674,14690756572815.06,2594975903574.575,598708493155.044,-5629187740768.772,439.5271428571429
8288018208461.304,729279969774.502,-21163730823122.36,-7310513029914.69,10837792136458.121,15960722733274.027,2819302780974.0464,650464817307.044,-6115811970964.072,437.0885714285714
11600225335110.719,1020728004648.2825,-29621562129665.15,-10232071985524.3,15168985958298.895,22339234259569.24,3946003346969.6626,910415258513.1132,-8559922846562.138,417.3442857142857
6807991297141.547,599049327795.0538,-17384432718500.275,-6005043410784.462,8902441212245.512,13110548081462.383,2315847803941.9067,534308519287.16235,-5023685195002.501,426.17
8338280970483.9,733702715987.5099,-21292078403125.19,-7354847723541.32,10903518130579.75,16057516640472.975,2836400461458.089,654409537561.9124,-6152901287347.816,430.87142857142857
8430744774757.617,741838830620.4954,-21528187728121.17,-7436406206845.623,11024428160724.006,16235579570207.484,2867853509890.332,661666301226.3577,-6221131160094.714,436.7157142857143
7718787513054.716,679192201640.0724,-19710181250951.633,-6808418565242.227,10093440115360.465,14864521802363.451,2625669801196.0093,605790123869.0085,-5695770855638.141,438.6085714285714
7283239257204.461,640867470968.4122,-18597993879384.02,-6424239778920.689,9523897564552.254,14025760741111.924,2477511023528.3325,571607079502.5808,-5374375121777.319,447.63428571428574
