Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Close
18799351697412.414,1654194338364.2383,-48004770619685.12,-16582119414730.885,24582894281299.934,36203013630453.14,6394901965936.983,1475420738747.2185,-13872229739663.098,-39377475172338.75,11607179618216.305,-1888709757419.0266,-1784042810397.8508,737.0372093023256
17253647422889.248,1518184600665.3096,-44057763253274.18,-15218718557184.535,22561660566267.406,33226360292734.35,5869105789154.862,1354109941627.0188,-12731639041644.629,-36139813996533.01,10652823922489.047,-1733417923726.0034,-1637356745024.7004,746.539534883721
15756734969822.047,1386468146256.6235,-40235347455295.38,-13898354901169.18,20604229236500.418,30343668235845.664,5359906934854.092,1236628458597.1763,-11627052346588.857,-33004353077441.043,9728593529796.307,-1583028012940.5247,-1495300992836.9026,739.2930232558139
14720950345698.906,1295327290908.2244,-37590437005250.695,-12984732759924.963,19249789780508.7,28348997124038.023,5007568137182.808,1155337469947.8806,-10862736529133.023,-30834779202886.438,9089074780558.336,-1478966074263.3523,-1397005884520.143,761.2348837209302
14066488636819.422,1237739813372.0012,-35919247236958.34,-12407459511797.482,18393985554566.31,27088661839002.68,4784942455354.92,1103973672707.807,-10379802734229.795,-29463931342856.82,8684994190797.923,-1413214388006.7542,-1334898009832.935,749.789534883721
13168320219612.336,1158708049214.8267,-33625744191226.65,-11615222738459.293,17219499215588.303,25359006170844.094,4479415996450.192,1033483141875.6677,-9717035313701.012,-27582610775169.93,8130443116716.349,-1322978278305.3347,-1249662635402.0752,752.9081395348837
11905098793605.682,1047554596239.9249,-30400066279516.273,-10500988213478.543,15567653116234.115,22926346698689.89,4049710920366.219,934342317310.7291,-8784891519742.859,-24936643596416.04,7350499196852.321,-1196066593974.5283,-1129783926345.2747,763.6581395348838
14517006617836.754,1277381816116.8313,-37069659823927.945,-12804842470124.799,18983103481769.484,27956250646613.26,4938193379882.739,1139331452557.0217,-10712244453180.426,-30407594706050.82,8963155013733.887,-1458476467126.5027,-1377651837899.8794,742.9093023255814
13594398471911.05,1196199626735.116,-34713749250650.477,-11991048603453.451,17776658883416.324,26179530115318.023,4624353386972.272,1066922823117.4143,-10031442624405.283,-28475082464508.33,8393514094700.835,-1365785073294.9492,-1290097058882.3416,736.5837209302325
10924511039661.89,961270638210.9847,-27896102732624.81,-9636052909801.53,14285391656556.848,21037971341393.117,3716148215098.2563,857383291295.2256,-8061305954834.625,-22882686069303.094,6745060267690.705,-1097550181621.0076,-1036726962939.174,730.3674418604651
7008589891212.003,616700497319.6133,-17896667767545.055,-6181983108745.874,9164753489017.564,13496852466340.85,2384084629364.43,550051914408.2378,-5171708650698.89,-14680324048881.344,4327274884776.6304,-704130208190.7965,-665109328255.1716,742.1825581395349
10174437262382.75,895270016042.7665,-25980764385553.31,-8974444196760.967,13304560586417.295,19593510272076.234,3460998539807.992,798515631675.2458,-7507819128471.375,-21311567313875.684,6281946547465.938,-1022192581132.0372,-965545630642.944,749.753488372093
10600652602868.457,932773618803.2543,-27069119491080.508,-9350390911877.225,13861899386122.133,20414298180681.793,3605982553669.183,831966086584.7388,-7822327664642.911,-22204326050665.3,6545102272188.415,-1065013079293.1149,-1005993093594.8339,756.0593023255814
14176817662748.639,1247447889982.5535,-36200976003323.766,-12504776087620.287,18538256856470.156,27301128842271.82,4822472635100.443,1112632554954.8855,-10461215592277.633,-29695028573800.656,8753113987304.755,-1424298814236.49,-1345368186744.9368,770.5372093023256
13536289467098.43,1191086472306.2532,-34565365872801.945,-11939793034860.299,17700672812209.684,26067626115108.113,4604586660560.768,1062362275187.0288,-9988563413306.936,-28353366143868.723,8357636202551.79,-1359947047489.4788,-1284582587363.4485,771.203488372093
12855724003488.564,1131202102706.8738,-32827519392177.723,-11339494821384.64,16810734265014.871,24757021368262.273,4373081374134.1904,1008949776762.8068,-9486367345523.645,-26927841050476.027,7937438408321.858,-1291572839451.6147,-1219997501563.613,765.2406976744186
15456045877711.885,1360009877230.82,-39467527809285.9,-13633129643002.053,20211034405387.434,29764613578500.91,5257622690542.971,1213029602432.7263,-11405170832876.613,-32374524068046.48,9542940691669.63,-1552818770591.3525,-1466765897448.2173,750.903488372093
22059901262215.387,1941096912691.857,-56330692362075.39,-19458113335954.832,28846538373103.4,42482044942112.195,7504030341744.949,1731316898007.0947,-16278221848321.697,-46207083444951.87,13620322643086.396,-2216286613900.453,-2093466298969.6504,753.346511627907
14370259568310.44,1264469214897.1768,-36694936465436.14,-12675403037245.943,18791210226333.953,27673651323624.266,4888275017604.127,1127814403856.3772,-10603958425308.412,-30100215582510.97,8872549907759.508,-1443733175796.618,-1363725660424.9824,760.0290697674419
14830383453435.598,1304956548454.6606,-37869878024975.945,-13081259115127.348,19392889578911.574,28559738827931.805,5044793562490.129,1163926037366.9385,-10943488263269.996,-31063999853554.03,9156641389899.195,-1489960512166.8218,-1407391013387.6223,726.1488372093023
12517952811797.787,1101480923986.4648,-31965009378666.508,-11041561055983.127,16369049202513.715,24106555587103.676,4258183074537.164,982440635029.4795,-9237122577417.043,-26220339162060.285,7728890183753.888,-1257638101954.631,-1187943258122.4834,734.7255813953489
12182622063977.201,1071974421251.6375,-31108731072805.02,-10745779778299.332,15930555164403.57,23460789430246.82,4144114910669.2773,956123042723.3,-8989678734973.422,-25517948903743.555,7521848906160.971,-1223948442527.6357,-1156120677317.587,739.9267441860466
11262323352271.594,990995395350.1747,-28758717937827.77,-9934022913592.73,14727130307663.469,21688516434404.227,3831060518776.7944,883895721758.7656,-8310581235970.323,-23590274042783.86,6953634110713.73,-1131488882942.8186,-1068785074989.9493,745.756976744186
10126359811475.516,891039606383.3398,-25857997047847.92,-8932037148072.111,13241692392169.285,19500924750597.54,3444644231196.3726,794742387324.6765,-7472342262539.172,-21210863458280.117,6252262295362.736,-1017362432525.3932,-960983091015.8837,763.9802325581396
12860054403366.4,1131583135638.0718,-32838577181122.816,-11343314472251.035,16816396846800.844,24765360656522.992,4374554429261.813,1009289643605.9785,-9489562808687.451,-26936911521696.555,7940112142326.348,-1292007890601.9062,-1220408435434.0642,767.5988372093024
12296493199340.049,1081994193516.9412,-31399504911435.246,-10846220764563.627,16079458332537.598,23680077825675.406,4182850019292.434,965059944940.7994,-9073705391993.36,-25756465623423.35,7592155716803.066,-1235388692238.607,-1166926947102.4307,764.4337209302325
12600033653755.459,1108703376953.1853,-32174605551371.65,-11113961100927.871,16476381835931.541,24264623472125.746,4286104190789.6963,988882552740.171,-9297690876008.262,-26392267216016.273,7779568937152.053,-1265884470340.1924,-1195732675826.4539,758.9174418604651
17570155854081.422,1546034902305.943,-44865978049386.15,-15497897468084.676,22975541737462.195,33835879150119.14,5976771232417.76,1378950287188.4055,-12965193642657.068,-36802778665348.125,10848243760151.713,-1765216635107.3662,-1667393108133.671,775.4093023255814
14618732306390.832,1286332917207.7856,-37329419745129.02,-12894570506783.102,19116124827447.996,28152149783083.555,4972797015254.403,1147315115128.5051,-10787308757568.908,-30620671367593.984,9025962789320.959,-1468696615108.8777,-1387305505838.7524,791.8790697674419
16124357779101.87,1418816095920.9463,-41174084459618.2,-14222619629717.652,21084949861230.68,31051621001294.84,5484959749552.569,1265480388921.5125,-11898324767042.592,-33774382808849.445,9955572661846.234,-1619962014717.6091,-1530188074779.453,789.0348837209302
13815344983847.482,1215641156473.3606,-35277943429956.586,-12185936213566.508,18065578595026.777,26605019698657.02,4699511890639.594,1084263265090.2051,-10194481278556.068,-28937881052378.5,8529931921038.938,-1387982849238.0403,-1311064691273.1675,791.8162790697675
13278942026818.152,1168441944020.6455,-33908220862514.1,-11712797713127.814,17364153539000.861,25572037241835.492,4517045811836.086,1042165029027.1906,-9798664225608.68,-27814321534781.543,8198743641084.096,-1334092112635.829,-1260160504262.4568,791.4488372093024
14711453415396.996,1294491628395.8833,-37566186252622.69,-12976355895533.01,19237371142765.414,28330708300898.695,5004337597411.724,1154592122647.4023,-10855728648106.691,-30814886735530.35,9083211144511.016,-1478011946367.4578,-1396104654731.6165,804.4779069767443
12227850919311.994,1075954222472.3491,-31224224457999.887,-10785674285800.553,15989698568146.746,23547889294204.957,4159500235296.7163,959672704874.9515,-9023053514638.47,-25612686174534.195,7549774236527.385,-1228492482104.469,-1160412856404.549,797.832558139535
21505253144393.887,1892292339046.4854,-54914380101135.58,-18968881667252.094,28121255322577.05,41413926724245.01,7315357893340.105,1687786704617.4038,-15868941372195.18,-45045307363639.48,13277869167260.705,-2160563000805.3696,-2040830577086.3193,807.0697674418604
19364783992531.477,1703947967872.7908,-49448620740059.54,-17080863601912.512,25322279712144.848,37291899717911.875,6587242857676.347,1519797247418.6929,-14289467730046.805,-40561840424280.65,11956291114083.84,-1945517057124.2966,-1837701868905.4272,814.1523255813954
22859621137884.38,2011466025647.1013,-58372803664988.08,-20163512837129.234,29892289048075.895,44022112426563.47,7776067941898.491,1794080896948.1958,-16868342975381.914,-47882191906457.83,14114089002065.676,-2296632052500.5547,-2169358980642.127,816.8744186046512
16146442545410.574,1420759312667.2305,-41230478753305.16,-14242099574876.18,21113828651140.05,31094150969611.043,5492472237311.662,1267213712533.05,-11914621520211.895,-33820641836201.42,9969208600104.955,-1622180613107.6167,-1532283916775.7153,802.3732558139535
14902902046544.523,1311337592816.0925,-38055056799682.14,-13145224710906.67,19487718144370.562,28699392214581.14,5069461937020.307,1169617510558.6782,-10997000544031.29,-31215898683534.64,9201416246591.705,-1497246128198.634,-1414272966576.2283,809.7534883720931
16692455088946.553,1468804131458.1587,-42624739915547.16,-14723714370920.36,21827819830159.33,32145639303069.047,5678207184922.142,1310066126108.4429,-12317529541562.914,-34964330057720.336,10306329953526.627,-1677036810873.466,-1584100072650.0327,820.6383720930232
15548473062171.143,1368142772792.8064,-39703543779257.59,-13714655866981.74,20331896515026.1,29942606118562.242,5289063305664.54,1220283530473.4827,-11473373761247.182,-32568123866909.97,9600007463819.734,-1562104656346.001,-1475537086767.3547,814.582558139535
12565110864844.178,1105630462455.6895,-32085429015883.35,-11083157193000.605,16430715260002.365,24197370593127.375,4274224640307.052,986141708231.1007,-9271920953480.266,-26319117321607.863,7758006684540.289,-1262375937022.1501,-1192418537626.7776,811.15
13302556309986.658,1170519858842.025,-33968520401338.758,-11733626910956.316,17395032834144.34,25617512454446.23,4525078569462.33,1044018263401.8325,-9816089234052.65,-27863784403996.92,8213323424818.527,-1336464783696.5967,-1262401485970.1758,802.7023255813953
12853429770392.908,1131000262193.5623,-32821661052630.605,-11337471247167.99,16807734330652.74,24752603298202.473,4372300968222.9097,1008769716672.3866,-9484674370038.178,-26923035614632.902,7936021823330.442,-1291342386279.826,-1219779740401.5376,806.4755813953487
13971797189666.809,1229407722591.938,-35677449340306.23,-12323936149582.16,18270162722265.094,26906308874274.594,4752731622987.358,1096542018486.8547,-10309928895100.287,-29265588824683.234,8626529288357.183,-1403701120080.6846,-1325911892989.8315,807.910465116279
14145702391975.084,1244710041973.1526,-36121522198651.44,-12477330715693.008,18497569269586.02,27241208430160.832,4811888293815.694,1110190541201.4087,-10438255257861.729,-29629854101679.45,8733902543870.969,-1421172832029.3572,-1342415322356.273,804.853488372093
10910913768255.273,960074162030.9572,-27861381679060.645,-9624059283969.441,14267611173918.373,21011786275677.535,3711522878219.6807,856316152371.5007,-8051272437385.962,-22854204951882.695,6736665037848.609,-1096184053163.127,-1035436630915.9052,812.8220930232558
12957974387187.752,1140199369640.2517,-33088619058304.035,-11429685656313.666,16944441701291.553,24953930890431.746,4407863488574.265,1016974613066.2969,-9561818815120.893,-27142016673041.82,8000570145777.197,-1301845723033.772,-1229700951372.45,814.0941860465117
15846793153148.771,1394392584497.5132,-40465314014576.12,-13977791491424.54,20721993577403.2,30517098558536.598,5390541674980.521,1243696428384.192,-11693507102784.684,-33192990743656.836,9784197530785.932,-1592075938511.0583,-1503847449968.4426,821.2976744186047
17419486222978.963,1532777116173.3826,-44481238118180.37,-15364998013920.205,22778519054794.25,33545725762986.305,5925518519216.363,1367125370183.9998,-12854013098767.783,-36487183109991.21,10755216773840.416,-1750079254997.3298,-1653094736456.1167,829.8813953488373
12851401635067.73,1130821798802.6077,-32816481943463.88,-11335682278110.818,16805082240599.977,24748697459571.344,4371611047172.563,1008610513871.9889,-9483177724296.94,-26918787325215.78,7934769546757.34,-1291138698389.2615,-1219587290645.2078,829.3348837209303
15822314996925.234,1392238675918.2593,-40402808251990.81,-13956200292903.004,20689984744159.566,30469959532209.188,5382215030407.629,1241775330972.9648,-11675444473387.549,-33141718308187.164,9769084182066.113,-1589616643156.8948,-1501524525758.6047,832.3837209302326
17393352318893.83,1530477581237.986,-44414504263736.875,-15341946458427.16,22744345319806.473,33495398155130.375,5916628653625.372,1365074284313.4236,-12834728522661.396,-36432442624542.32,10739080909460.506,-1747453777144.5918,-1650614632562.884,839.2290697674418
14322937915810.6,1260305353206.5493,-36574098969999.71,-12633662701738.377,18729330527916.934,27582521226224.363,4872177800486.231,1124100430544.2222,-10569039130607.71,-30001094913354.48,8843332108058.467,-1438979100302.4297,-1359234850619.369,834.1162790697674
13816818440100.37,1215770858227.7915,-35281705989036.4,-12187235972103.059,18067505560767.66,26607857262448.2,4700013117103.16,1084378877026.3477,-10195568453141.535,-28940967574507.68,8530841492770.781,-1388130976618.366,-1311204525059.6697,827.1325581395348
14956411825612.428,1316046070643.0872,-38191695672634.78,-13192423496861.16,19557690124456.723,28802439073121.555,5087664147893.991,1173817056922.2925,-11036485825393.635,-31327981292233.69,9234454338250.496,-1502622212654.8345,-1419350972955.7588,833.7453488372093
