Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Close
22924228688498.17,2017150990184.4402,-58537781415357.41,-20220500523653.914,29976772785644.492,44146531178052.766,7798045280226.635,1799151521568.623,-16916017651747.094,-48017520121040.195,14153979441571.684,-2303122867141.1772,-2175490045631.8982,32352087870649.383,834.6925531914894
20603937769958.53,1812983654071.9739,-52612841475357.39,-18173869129603.07,26942653758899.816,39678210992891.65,7008760981232.352,1617049264302.8584,-15203851949906.484,-43157395155642.73,12721375300833.518,-2070010565573.4749,-1955296467808.4058,29077550255042.99,851.236170212766
24559038523312.223,2161001320272.2676,-62712322877154.56,-21662497689097.766,32114525020309.445,47294780387913.53,8354152160249.893,1927455565528.4988,-18122360262779.973,-51441823511027.14,15163351121819.299,-2467366823042.9946,-2330632115503.2827,34659232702152.992,856.1595744680851
22212181643597.48,1954496439961.6396,-56719545461166.18,-19592433610609.832,29045667293025.617,42775300334518.19,7555831001361.534,1743268264287.2678,-16390591041847.254,-46526052854985.55,13714344245982.707,-2231585784464.9287,-2107917420047.8403,31347203033541.59,859.9234042553192
26555011656399.312,2336631135414.3213,-67809106737304.44,-23423061760882.688,34724550891299.43,51138542809517.96,9033114519741.178,2084104596935.6562,-19595208869496.77,-55622626263344.95,16395713843325.883,-2667895681735.627,-2520048379451.7007,37476073311263.28,860.0989361702128
22533929298549.09,1982807679939.9177,-57541139089337.484,-19876233745068.73,29466399222103.58,43394908847031.07,7665278668253.814,1768519888192.8108,-16628011984614.113,-47199991645203.31,13912999260366.74,-2263910589472.1445,-2138450972036.5986,31801273571388.152,865.2329787234042
22217372629902.004,1954953199406.6726,-56732801124637.805,-19597012386542.21,29052455267999.207,42785297112229.92,7557596817173.677,1743675705004.963,-16394421622447.047,-46536926194196.1,13717549366604.08,-2232107181092.1533,-2108410063331.8145,31354529154730.46,859.0872340425532
25578352831195.664,2250692927049.6255,-65315175895889.87,-22561592076187.69,33447427185990.863,49257733690056.61,8700888318480.615,2007453921501.3872,-18874522463011.055,-53576898441564.01,15792700665434.143,-2569774039399.4893,-2427364218196.3887,36097751954380.39,857.1127659574469
20859424997628.23,1835464570015.7617,-53265236336460.78,-18399223772544.273,27276740743714.137,40170217592221.29,7095669070542.373,1637100494030.7166,-15392378346763.205,-43692543429194.84,12879119153544.725,-2095678754735.9834,-1979541912465.0217,29438109273240.695,852.6925531914894
19558610503990.844,1721003166511.9126,-49943563422408.625,-17251829883998.994,25575736064818.812,37665162985178.9,6653176097863.272,1535009302616.3318,-14432494384496.008,-40967833107911.586,12075964513738.6,-1964990057126.8289,-1856095744157.7358,27602319660307.434,852.2627659574467
20776357941870.277,1828155302325.9292,-53053122081731.414,-18325953790205.152,27168118401477.297,40010250623383.52,7067412482680.482,1630581215654.2563,-15331082440497.078,-43518549740186.664,12827831622274.281,-2087333147245.8484,-1971658964390.5547,29320880143726.426,866.3202127659575
23736950647122.188,2088664052183.4834,-60613094006855.22,-20937368371076.668,31039525163676.57,45711637448197.96,8074505712431.648,1862936004779.0825,-17515733379659.182,-49719862747644.555,14655773943422.28,-2384774319553.6924,-2252616770961.0938,33499051316349.96,884.0265957446809
33107304597778.133,2913181165694.665,-84540604945311.1,-29202564550386.87,43292629713716.164,63756677467643.875,11261982404342.297,2598345122120.328,-24430211322036.914,-69347182197830.836,20441259686004.055,-3326183344667.273,-3141855456990.8916,46723073860018.9,883.708510638298
26741458983129.85,2353036988921.0146,-68285206159279.81,-23587519055060.68,34968357825480.387,51497595310897.74,9096537568435.88,2098737469548.3533,-19732790282249.445,-56013162210826.38,16510831092945.129,-2686627375129.5073,-2537742095682.6367,37739199360379.49,882.0648936170213
28165672715437.65,2478356570742.194,-71921983489022.3,-24843758323890.652,36830725073896.37,54240287320964.9,9581006812338.674,2210513390419.8516,-20783731861639.035,-58996347146082.08,17390175494374.16,-2829713495300.9907,-2672898708703.0527,39749137946099.125,878.763829787234
25271429170181.902,2223685977120.187,-64531436000115.57,-22290867417755.55,33046079367874.035,48666672686217.234,8596483275337.53,1983365815092.184,-18648040589744.61,-52934010029551.86,15603198778714.219,-2538938258928.6924,-2398237448704.128,35664602500870.96,879.9851063829788
19077351326351.098,1678656133311.756,-48714652226810.51,-16827331328155.977,24946419368239.29,36738374062683.94,6489468055551.029,1497238907137.886,-14077368543101.61,-39959778570339.23,11778823486237.61,-1916639389045.9973,-1810424633415.9912,26923137251171.746,879.5765957446808
23178965047035.977,2039565731175.6262,-59188259210756.68,-20445192694835.22,30309877587661.78,44637091891590.266,7884697939371.038,1819143892869.412,-17103990241228.412,-48551095607009.74,14311260016828.797,-2328715308406.2393,-2199664369352.5137,32711587637056.8,892.5904255319149
29515576186537.42,2597137422212.8286,-75369006956824.77,-26034451566323.562,38595920822246.13,56839875573457.516,10040198198432.785,2316457219650.944,-21779839099492.58,-61823880374655.39,18223638851892.277,-2965333946870.665,-2801003430563.424,41654205051329.195,903.081914893617
42412515963201.75,3731966359935.993,-108301771888561.2,-37410301326050.43,55460551343517.5,81676268450757.45,14427299778423.562,3328641557361.013,-31296619525748.215,-88838053066122.11,26186524253238.086,-4261048061383.6494,-4024912236541.498,59855162390732.516,907.4648936170212
28925478637745.65,2545213517851.9946,-73862173045933.25,-25513951269341.477,37824282299403.45,55703490008308.21,9839467004237.973,2270144825150.7153,-21344400102306.848,-60587850952434.98,17859298047982.234,-2906048872782.1685,-2745003706369.6,40821422634129.99,915.4031914893616
23354761949044.324,2055034516677.1458,-59637162442034.84,-20600255845035.12,30539757865513.543,44975634304872.516,7944498089137.769,1832940848114.9512,-17233712425077.803,-48919323239806.055,14419801154448.63,-2346377158706.81,-2216347339302.8496,32959682919187.574,922.4042553191488
22911747249280.43,2016052714923.87,-58505909722590.13,-20209491158271.56,29960451490161.223,44122494970131.82,7793799515559.589,1798171949607.925,-16906807491539.045,-47991376337172.45,14146273098892.102,-2301868862769.85,-2174305610758.704,32334473313968.656,918.991489361702
38230478225840.89,3363980008969.0664,-97622799223091.55,-33721501122778.457,49991926762059.1,73622673121278.98,13004712324436.94,3000424671336.903,-28210652167255.836,-80078278070443.67,23604432060109.668,-3840892171233.212,-3628040443653.0283,53953212450037.84,921.7095744680852
24656816997242.8,2169605089869.5054,-62962003409304.66,-21748744023326.695,32242384811854.656,47483078089207.695,8387413074572.29,1935129425731.937,-18194511855863.395,-51646632261464.586,15223721758306.1,-2477190419554.5737,-2339911245601.9146,34797223471773.41,922.5031914893616
24582144850617.4,2163034507389.4558,-62771325507468.76,-21682878787864.387,32144740046179.51,47339277461326.94,8362012120920.691,1929268949162.6375,-18139410519360.645,-51490222525826.39,15177617338570.018,-2469688351965.3604,-2332824996229.0674,34691841383901.543,929.518085106383
31387931276673.34,2761889979709.5146,-80150127707495.23,-27685977556500.125,41044298687317.41,60445579328904.84,10677109881661.621,2463404249459.932,-23161468260733.957,-65745750751541.97,19379676123173.51,-3153443759677.755,-2978688444033.998,44296587375504.03,944.1563829787234
33831923444517.75,2976941949724.0317,-86390943100172.47,-29841720477174.22,44240174813558.38,65152118316217.76,11508473141181.098,2655214959687.335,-24964914593407.566,-70864982573976.28,20888656763594.9,-3398983657285.06,-3210621257570.041,47745700212681.47,941.2308510638296
32502708412299.418,2859981460613.912,-82996748236692.27,-28669275530549.586,42502032030105.164,62592370949059.66,11056319244099.473,2550894830265.988,-23984073656925.48,-68080783607157.68,20067967100168.52,-3265441601679.5146,-3084479911867.2266,45869829989671.79,925.7936170212766
38803522929502.74,3414403271319.652,-99086088088994.12,-34226959607734.56,50741265688371.06,74726218948355.12,13199642703620.627,3045398792359.2837,-28633507975881.758,-81278587848714.9,23958244470730.48,-3898463740052.989,-3682421874824.318,54761929245645.69,929.2755319148936
34059108086510.33,2996932329894.9204,-86971066996797.08,-30042110450025.54,44537251569259.58,65589621309425.625,11585753675046.4,2673045085895.6074,-25132556701610.54,-71340847756125.83,21028926494615.195,-3421807863833.7085,-3232180872388.9946,48066317853022.35,927.1031914893616
40805815310853.664,3590589259638.974,-104199008269413.75,-35993097835159.05,53359555381678.62,78582150727694.12,13880754671495.81,3202543692156.157,-30111019321020.61,-85472627325858.23,25194508405877.113,-4099627777027.691,-3872437773710.529,57587687517028.06,931.6787234042554
32259584122067.902,2838588510851.1665,-82375922335594.52,-28454825930425.684,42184111768758.24,62124172355555.19,10973616630250.838,2531813809816.537,-23804669723866.324,-67571531075318.08,19917856073755.164,-3241015791495.879,-3061407535416.3203,45526717957626.75,926.436170212766
26650175193479.434,2345004876832.264,-68052109939140.266,-23507001687798.555,34848991499971.7,51321804817803.64,9065485935849.545,2091573201267.3782,-19665430749669.527,-55821957877079.18,16454469763271.832,-2677456695545.582,-2529079301690.2344,37610373579239.38,942.8489361702128
31934986879171.63,2810026442157.2866,-81547052662241.0,-28168512230080.56,41759653189756.87,61499076533177.09,10863199669776.822,2506338685556.8237,-23565146431622.25,-66891623420502.21,19717442171124.836,-3208404307786.622,-3030603487155.435,45068626821011.29,953.6819148936172
28909328943976.5,2543792512641.4316,-73820934286772.45,-25499706377922.836,37803164359869.28,55672389638629.24,9833973436767.447,2268877341720.458,-21332483012592.8,-60554023612404.586,17849326721415.74,-2904426437286.5317,-2743471081300.186,40798631125151.234,949.4829787234044
29961668688079.832,2636390157883.3877,-76508118842563.34,-26427931223146.145,39179252321640.64,57698941987752.35,10191943739280.334,2351467585571.816,-22109014886439.75,-62758274394830.22,18499066784987.516,-3010151742001.4478,-2843337232958.772,42283757748130.99,950.5468085106382
4883803877993.607,429736152210.7711,-12470955844420.172,-4307798549624.516,6386285970160.115,9405027444861.154,1661304477871.7327,383293302214.87744,-3603807707876.8286,-10229707380369.42,3015379914890.246,-490659950937.2942,-463468890468.86194,6892325732529.328,953.8436170212766
26444816661379.625,2326934891454.279,-67527720091556.53,-23325863445428.895,34580455040230.203,50926333829021.805,8995629919704.422,2075456178853.3906,-19513894761521.184,-55391809863158.56,16327676583262.502,-2656824866690.9873,-2509590961353.951,37320559118754.09,948.8393617021276
25349929639010.57,2230593498687.2026,-64731889527383.95,-22360109543354.945,33148730608060.953,48817845648034.01,8623186476011.294,1989526653376.271,-18705966617083.64,-53098438919173.56,15651666487316.75,-2546825184834.35,-2405687097199.016,35775386777486.27,935.0648936170212
25559148914833.88,2249003185160.7007,-65266137994905.59,-22544653177161.55,33422315489017.25,49220751551990.664,8694355793442.134,2005946700889.9358,-18860351551828.094,-53536673711850.96,15780843470748.627,-2567844825003.7095,-2425541805278.146,36070649914200.76,920.0329787234044
29569944530610.703,2601921515344.8813,-75507837971178.9,-26082407728687.812,38667015802551.484,56944575677416.69,10058692446409.938,2320724060779.0327,-21819957673000.508,-61937761466982.3,18257206692500.168,-2970796536550.766,-2806162951749.7266,41730932248864.484,926.8744680851064
23881875561705.76,2101416333903.8062,-60983164800524.02,-21065200652647.688,31229035737219.992,45990728016562.77,8123804280564.034,1874310097189.9873,-17622674933639.99,-50023425382738.88,14745254104547.096,-2399334442672.897,-2266369972798.1016,33703578474346.457,923.731914893617
36958259426277.83,3252034814097.631,-94374145964064.62,-32599330295299.332,48328315064811.68,71172686710250.52,12571946630537.428,2900577715937.9595,-27271869162420.598,-77413464473446.03,22818933077641.79,-3713076540491.287,-3507307853920.079,52157778645546.914,907.1744680851064
33592695481299.87,2955891748789.417,-85780067027558.1,-29630707563186.645,43927349178722.19,64691423357586.36,11427095950118.865,2636439857382.153,-24788386163499.61,-70363891306723.85,20740951901570.39,-3374948920548.9976,-3187918631170.0903,47408087704099.195,902.1606382978724
37698819455925.516,3317198182701.2476,-96265191056321.03,-33252547174746.344,49296705105334.9,72598826799742.77,12823860059487.232,2958698827256.468,-27818336068531.29,-78964655506819.44,23276173251477.15,-3787477924310.8257,-3577586411725.407,53202903264696.56,889.772340425532
35699968621419.234,3141315132136.2134,-91161058841159.34,-31489444747440.984,46682916188634.22,68749522551927.65,12143918786195.652,2801823933696.7637,-26343363972377.496,-74777825043917.92,22042033759761.33,-3586659943462.5835,-3387897126401.03,50382001360855.664,890.5585106382979
30557434428263.336,2688812752367.7896,-78029426535304.2,-26953431053769.965,39958302606718.65,58846242982269.734,10394603033046.541,2398224841322.3447,-22548636574659.746,-64006176283752.65,18866907413077.05,-3070006203445.77,-2899874929452.6875,43124539452321.6,872.063829787234
27416894815591.297,2412470129772.0425,-70009953997022.6,-24183292885603.688,35851589137689.27,52798321737503.31,9326297957496.457,2151747318132.3203,-20231200879787.008,-57427943078810.52,16927861307975.63,-2754486493068.8867,-2601840302430.7285,38692415795995.77,891.554255319149
24882658082069.793,2189477333573.2761,-63538696252745.96,-21947949020102.375,32537704980730.11,47917993609899.71,8464236573527.4795,1952854029754.5527,-18361162289477.734,-52119683289289.234,15363161610188.95,-2499879910326.468,-2361343314181.5522,35115944541539.99,900.236170212766
24592550023609.48,2163950127412.5042,-62797895533477.19,-21692056858553.6,32158346461701.285,47359315408702.82,8365551630838.904,1930085574159.3066,-18147088555600.055,-51512017511856.75,15184041670243.523,-2470733782508.5444,-2333812359193.602,34706525853702.96,906.3872340425532
24466373724208.94,2152847619574.4014,-62475700099442.7,-21580762045255.6,31993352587490.34,47116330279000.445,8322630728335.442,1920182923937.9753,-18053981760929.445,-51247726268811.9,15106137283217.162,-2458057301079.696,-2321838339648.752,34528457969409.44,927.9734042553192
