Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Close
6763639857964.297,595146849524.1613,-17271179759672.096,-5965923026056.074,8844445622593.691,13025137908322.037,2300760956127.4453,530827640660.9,671.8862068965517
8117148354285.797,714244912636.6626,-20727408841485.082,-7159796120901.594,10614355435696.736,15631668621597.615,2761178659001.477,637054419139.3848,656.9283333333333
10731115518181.06,944253365875.0103,-27402260791190.5,-9465466881909.203,14032498705833.588,20665538293845.816,3650361644242.088,842205165737.7976,667.1483333333333
12277397539358.982,1080313965232.4296,-31350744141378.645,-10829377484344.805,16054488006352.418,23643304710534.6,4176354410365.3667,963561392668.5115,675.2283333333332
14439739644284.666,1270582992327.4297,-36872356431516.28,-12736688733555.883,18882065697032.965,27807453503722.56,4911909859281.967,1133267443699.5981,686.8266666666666
11932775696588.291,1049989970627.34,-30470740430662.113,-10525400972944.375,15603844687228.04,22979645988121.785,4059125718512.941,936514546154.012,684.2466666666667
9789881625324.104,861432241645.5815,-24998788937153.49,-8635244000979.948,12801698240335.182,18852949147032.016,3330185799816.6353,768334749098.4188,689.1583333333333
15629683461445.377,1375288698687.1455,-39910917419135.2,-13786288311950.133,20438091046561.047,30098997960294.44,5316688381039.479,1226657175959.3506,704.5033333333333
12004548183473.947,1056305410583.0482,-30654013815414.812,-10588708504189.742,15697697823879.902,23117862436719.605,4083540277605.394,942147396992.635,700.705
10883697281337.857,957679359110.9266,-27791883743065.46,-9600052902311.793,14232021654122.297,20959374160225.613,3702264809559.8125,854180208331.0266,687.2283333333334
10243567398596.342,901353005620.014,-26157290673898.848,-9035421194107.723,13394958560692.594,19726638446065.297,3484514317957.474,803941159740.8378,661.9
11169760580293.154,982850665050.9147,-28522355908979.66,-9852377335152.918,14606091117802.896,21510263032486.637,3799573845817.6533,876631186799.0759,682.5733333333334
11216612614641.31,986973275538.0945,-28641994131713.41,-9893703550828.062,14667356994043.926,21600488737192.258,3815511318636.57,880308250674.9589,685.9416666666667
9457807464888.365,832212294153.441,-24150826514149.01,-8342335253239.027,12367462611237.67,18213454476008.49,3217225436132.514,742272774525.722,681.5483333333334
10056749067010.479,884914471539.8363,-25680243235532.543,-8870636508134.232,13150666324045.75,19366871037073.97,3420965013335.822,789279103529.7858,682.9633333333334
8570992625792.201,754179595220.2751,-21886316062080.477,-7560113175341.5625,11207822917217.656,16505663642736.252,2915561148717.1484,672673393283.8208,684.5483333333334
10603925462229.092,933061650927.5472,-27077477102264.92,-9353277918979.715,13866179204887.635,20420601174206.85,3607095923330.741,832223006791.2913,687.765
12504898635699.76,1100332302084.5483,-31931675310022.355,-11030046652582.273,16351979037674.54,24081416608489.36,4253742533002.0347,981416158525.1991,677.985
9016532175357.152,793383570569.2578,-23024015440279.55,-7953104858069.337,11790430894973.98,17363664821880.615,3067118547043.804,707640363449.26,675.5699999999999
9581113195289.416,843062240536.7344,-24465691206161.0,-8451098013680.835,12528702885588.04,18450911161525.83,3259169821443.6377,751950028756.6294,680.5566666666667
10263307957152.246,903089981251.6224,-26207699637316.105,-9052833561371.95,13420772074534.246,19764654515179.32,3491229446401.2964,805490587655.1189,697.9366666666667
12739452488576.53,1120971118747.6167,-32530616440958.62,-11236936684113.953,16658692056331.787,24533110764472.703,4333529814799.492,999824619695.4086,697.5483333333334
11670321849225.012,1026896092927.7235,-29800556017534.39,-10293901453481.576,15260647951380.992,22474223374291.676,3969847835602.836,915916544328.1343,671.5616666666666
11801729299749.096,1038458919484.1344,-30136109100614.75,-10409810438993.82,15432482392347.588,22727282263995.156,4014548178564.251,926229697355.4138,661.8166666666667
17443442444091.277,1534885145047.6965,-44542411540804.18,-15386129037944.846,22809845387872.18,33591860086310.094,5933667703942.219,1369005616155.3547,674.535
12420948527535.262,1092945311235.151,-31717306065129.062,-10955997743274.666,16242201806571.592,23919749069045.08,4225185569329.9824,974827607084.3094,671.1933333333333
14108698931776.86,1241454055472.1306,-36027032838744.7,-12444691632254.328,18449181833442.258,27169948917392.19,4799301021086.694,1107286483243.8967,680.7
13715471389116.078,1206853116010.1787,-35022913281483.707,-12097842088611.979,17934979357878.324,26412687629930.34,4665538351404.318,1076425020501.6807,686.11
14860148449928.41,1307575599413.7292,-37945884482575.9,-13107513667515.703,19431811298100.215,28617059506297.805,5054918698839.341,1166262262554.8496,686.9766666666667
14861462031294.762,1307691206918.1895,-37949238690376.21,-13108672344336.047,19433529110437.688,28619589100278.19,5055365526922.362,1166365323571.8384,695.6566666666666
13457612509213.322,1184163581451.6575,-34364461921103.312,-11870395583258.326,17597791306007.418,25916113583951.023,4577823493348.485,1056187575926.0035,703.8766666666667
14139523652461.705,1244166379894.1587,-36105744895084.33,-12471880828795.756,18489489619523.117,27229309959037.777,4809786554249.964,1109705706619.813,706.6066666666667
15222423065202.127,1339452997279.1619,-38870964480348.74,-13427060998074.645,19905538661183.09,29314712766072.52,5178152206205.263,1194694357182.917,718.2716666666666
16635470194748.244,1463789912539.1072,-42479227440484.4,-14673450521736.562,21753303527243.58,32035900525581.57,5658822943586.314,1305593958827.2234,711.2116666666666
19813550849242.71,1743435961391.176,-50594562563248.07,-17476702291771.033,25909107834056.664,38156116993112.734,6739898243357.337,1555017768463.8318,686.8133333333334
12838229867483.938,1129662817195.54,-32782847731531.043,-11324064154318.71,16787858241864.426,24723332119446.824,4367130517767.912,1007576841374.5593,683.3416666666667
13716535326328.002,1206946735640.599,-35025630064504.473,-12098780543055.678,17936370617983.7,26414736505534.01,4665900265457.886,1076508517329.8182,666.5366666666667
14143764590973.857,1244539572227.8267,-36116574077755.44,-12475621589193.842,18495035373023.523,27237476852674.48,4811229161062.838,1110038497281.927,651.3666666666667
16086738539647.105,1415505903691.4814,-41078022933340.54,-14189437404478.4,21035757072487.582,30979175826842.766,5472163036928.629,1262528069238.99,632.4666666666667
18506707995890.883,1628444121690.667,-47257495611568.36,-16323991005916.314,24200220221961.29,35639452950650.984,6295354598453.339,1452453394056.4763,604.2816666666666
14991926109816.334,1319171084939.3215,-38282382712939.445,-13223749285046.863,19604130259918.88,28870831189402.062,5099744949359.173,1176604358396.6724,582.5333333333333
14788312422450.223,1301254705629.9028,-37762448467291.69,-13044150223869.281,19337875756979.82,28478720425587.55,5030482480070.822,1160624233214.037,585.0566666666667
12966151495923.004,1140918910547.9543,-33109499964890.86,-11436898470077.473,16955134437515.281,24969678361468.953,4410645125082.232,1017616466491.7529,596.55
16033954606004.748,1410861367907.9531,-40943237294018.586,-14142878941171.365,20966734546028.89,30877526635827.84,5454207720299.773,1258385403753.2478,609.4016666666666
12497768383999.39,1099704874950.1975,-31913468044631.277,-11023757337074.422,16342655087775.742,24067685513672.203,4251317071012.155,980856589499.3922,602.425
14140861787596.367,1244284114027.3037,-36109161841520.8,-12473061123567.53,18491239366873.445,27231886869389.47,4810241742317.58,1109810735365.2478,610.2099999999999
19579757382474.72,1722863918285.7322,-49997563158109.805,-17270482794306.52,25603388441538.348,37705887215937.0,6660369641909.179,1536669132439.2786,614.2916666666666
18672654886979.75,1643046081672.231,-47681246633133.13,-16470365738827.91,24417219706668.453,35959026689035.36,6351804119616.016,1465477398805.1863,640.3
19305715428788.0,1698750424796.9626,-49297787777274.75,-17028761909294.379,25245038782494.742,37178148470055.58,6567149847294.113,1515161573946.6033,657.3216666666667
18351283921551.164,1614768041826.741,-46860614513190.3,-16186897894858.805,23996980598381.645,35340143340249.27,6242484558675.371,1440255238165.6663,638.9433333333333
15431305180177.973,1357832928356.3962,-39404352509692.3,-13611307165173.354,20178682297029.145,29716969694200.156,5249206866780.241,1211088076992.0212,639.2516666666667
17311447478029.396,1523270639358.5718,-44205357960327.46,-15269701820880.773,22637242759648.02,33337669614076.793,5888767487965.045,1358646302657.637,629.8816666666667
15510231091719.598,1364777827920.8684,-39605891827774.914,-13680924380342.764,20281889620837.645,29868961537279.027,5276054736717.279,1217282258940.4626,618.51
17950001895992.47,1579458391638.355,-45835927986975.0,-15832943908531.543,23472245840926.098,34567371332247.164,6105982053243.895,1408761671035.868,627.2333333333333
18305451261113.562,1610735107397.8992,-46743579795208.164,-16146470860761.709,23937047625396.477,35251881030815.836,6226893879680.292,1436658262046.1008,639.5833333333334
13893802096834.178,1222544773798.455,-35478286799064.21,-12255140093802.326,18168172591318.63,26756109611848.16,4726200424938.737,1090420918836.1338,637.1
13513386271099.285,1189071205570.674,-34506882236976.54,-11919591264172.707,17670723508246.49,26023520494112.465,4596795850749.784,1060564889701.5673,642.9866666666668
13649770975554.291,1201072002367.3835,-34855145080597.11,-12039890513402.121,17849066503237.73,26286164486147.145,4643189297339.743,1071268680689.0323,655.285
21383618222771.934,1881589460932.6252,-54603781763924.61,-18861592821491.168,27962199782866.676,41179687718085.01,7273981925305.223,1678240648705.7073,680.3183333333333
16064078103426.121,1413511948599.8103,-41020158813067.0,-14169449570632.521,21006125169705.11,30935537336539.39,5464454731028.497,1260749644582.131,682.9616666666666
17213053368685.367,1514612650136.3633,-43954105605625.34,-15182912426647.861,22508577690166.42,33148186504658.9,5855297179314.256,1350924207917.6702,675.1416666666667
17269100157422.75,1519544349912.8442,-44097222872918.54,-15232348972257.885,22581867166067.758,33256119039546.7,5874362387891.077,1355322866259.0942,681.5566666666667
16956838341596.799,1492067741589.0999,-43299851992503.25,-14956915882649.488,22173539119184.684,32654778199999.07,5768141514977.404,1330815812552.2283,677.9533333333333
12458916540196.62,1096286179663.2601,-31814258772163.113,-10989487727913.46,16291850442025.012,23992866379381.953,4238101010732.693,977807465988.9556,663.9133333333334
15348758624460.518,1350569447978.0417,-39193566805850.35,-13538496223241.756,20070740432747.492,29558004747519.223,5221127309871.483,1204609610483.5195,681.5883333333334
14233417756331.352,1252428265604.9282,-36345506714211.64,-12554700821106.457,18612269584351.906,27410127413101.664,4841726159236.081,1117074822730.582,678.9466666666667
18141196618693.586,1596281952377.0488,-46324148982230.25,-16001588533363.484,23722260428742.79,34935565521304.086,6171019948824.505,1423767047403.1733,672.42
16773845994764.459,1475965853401.9863,-42832576230099.164,-14795506158920.988,21934249976311.49,32302379944451.984,5705893812933.269,1316454279048.6165,682.5316666666666
14408021232445.191,1267791965352.5698,-36791362558368.3,-12708711195529.568,18840588960940.64,27746371603932.707,4901120349276.3545,1130778181124.9631,676.2733333333333
13515921783189.385,1189294252329.6707,-34513357006953.066,-11921827687906.912,17674038775346.414,26028403453936.117,4597658371792.354,1060763976463.2223,679.45
17786040335060.152,1565030993074.3225,-45417246778544.08,-15688320203681.566,23257841797590.355,34251621017101.85,6050207906863.004,1395893644619.9185,669.5633333333333
17398941130008.383,1530969270867.7393,-44428776080039.48,-15346876165733.432,22751652869377.195,33506161397669.14,5918529889990.48,1365513171824.7876,677.2033333333333
17915389438820.75,1576412646009.4937,-45747544353904.664,-15802413603018.506,23426984397952.69,34500716393137.71,6094208115719.608,1406045380650.465,675.955
14398747125674.441,1266975940814.7004,-36767680800327.89,-12700530923863.11,18828461834199.395,27728511897279.312,4897965608055.928,1130050298704.0222,678.745
16412211500016.47,1444144888340.1245,-41909129399991.97,-14476523419336.232,21461360131977.38,31605958475918.664,5582877941058.859,1288072133649.8215,676.6416666666667
13161112049685.713,1158073828981.4224,-33607338383156.242,-11608864924038.172,17210073445199.002,25345125441536.793,4476964115553.921,1032917557835.9049,673.9333333333333
18650139800243.406,1641064871147.66,-47623753819280.21,-16450506071113.846,24387777646661.46,35915668212839.59,6344145273502.07,1463710447940.0222,682.605
18764774397881.086,1651151812753.4417,-47916477028866.055,-16551620438608.445,24537679113118.27,36136426744225.12,6383140072879.91,1472707252426.5408,664.3883333333334
13351630031486.719,1174837893886.131,-34093832464941.53,-11776912837569.762,17459203434290.322,25712017137868.645,4541771880020.698,1047869914072.1237,664.6033333333332
13451547221928.355,1183629799178.131,-34348974369353.56,-11865045580539.264,17589859642471.254,25904433553405.684,4575760325191.61,1055711691505.7822,659.8333333333334
19163691899695.035,1686253438734.1636,-48935126076285.78,-16903488875194.93,25059322117182.36,36904645510559.805,6518838270942.123,1504015260515.272,645.6933333333333
19259251568849.938,1694661941268.256,-49179140820164.1,-16987778053439.979,25184280352808.75,37088670332650.3,6551344425800.681,1511515012019.9812,633.2866666666666
18616915947624.91,1638141419900.9768,-47538915684813.87,-16421200694624.71,24344332542547.82,35851687145982.15,6332843652924.208,1461102981227.868,616.35
13203177975445.217,1161775271805.2007,-33714755207523.84,-11645969488241.309,17265080647700.85,25426134319047.855,4491273526663.407,1036219036369.7535,617.8033333333333
16506606742663.662,1452450904827.5269,-42150170660148.35,-14559785461655.637,21584795572479.633,31787740845092.465,5614987995525.029,1295480514752.0273,609.2483333333333
26210558769613.46,2306322036341.42,-66929535476812.7,-23119234584316.832,34274128277949.875,50475210344522.21,8915943468169.502,2057071280746.587,641.4566666666667
24108998622421.867,2121401346366.0918,-61563131781770.72,-21265536537740.93,31526031878546.83,46428112827947.27,8201063968825.162,1892135526725.8398,625.3266666666666
