Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Close
13382225544225.697,1177530145229.0151,-34171958818996.516,-11803899934085.21,17499211950589.248,25770936500996.56,4552179403844.936,1050270997517.7136,-9874878117392.443,-28030661197316.85,758.3833333333333
14992068828925.986,1319183654918.4897,-38282747171746.84,-13223875189871.133,19604316934801.637,28871106047471.523,5099793498547.215,1176615550494.8408,-11062797508647.691,-31402669192044.492,760.2466666666667
13558529996810.193,1193043588908.6128,-34622158018738.465,-11959410744824.92,17729755961431.418,26110456255958.035,4612152188357.173,1064107759603.205,-10004974775299.225,-28399951964942.363,768.595
15932883662264.799,1401967964600.6257,-40685149136533.4,-14053728538332.008,20834569736672.62,30682888301601.277,5419826798049.727,1250453040174.1956,-11757034066646.584,-33373317749919.863,771.4683333333334
16081264271762.615,1415024297602.9724,-41064043994094.484,-14184608869645.12,21028599086764.6,30968633558807.777,5470300850937.243,1262098318251.0215,-11866525577555.348,-33684118635564.742,771.69
14332519445138.379,1261148578660.9573,-36598565307435.9,-12642114350771.252,18741860189688.895,27600972761431.58,4875437114242.021,1124852311324.6816,-10576109073587.549,-30021164582149.285,766.7316666666667
16488759566843.91,1450880690109.1292,-42104597094154.01,-14544043448894.71,21561458769841.4,31753371327467.004,5608916950699.167,1294079592205.8179,-12167220445015.207,-34537666252226.445,754.7066666666667
16224969273424.29,1427669199803.12,-41430999453016.07,-14311365014825.916,21216514319373.75,31245374675623.426,5519184417196.249,1273376647904.25,-11972566930193.168,-33985125784042.812,736.4416666666667
13166561630488.902,1158553466839.3882,-33621253703997.047,-11613671880727.246,17217200138107.803,25355619766044.51,4478817837710.131,1033345086042.4319,-9715737390535.879,-27578927629328.43,699.5583333333333
14977556507341.553,1317906693640.9448,-38245689479222.57,-13211074491142.156,19585340000861.895,28843158820042.168,5094856897938.627,1175476578422.1677,-11052088697422.23,-31372271453274.28,683.2866666666666
10900893953905.879,959192557154.0496,-27835795903548.5,-9615221386746.242,14254508932365.465,20992490724420.066,3708114523733.8,855529804894.432,-8043878711415.519,-22833217375329.23,724.096551724138
8599048708717.948,756648354444.8518,-21957957457892.156,-7584860236763.201,11244510513425.24,16559692399631.402,2925104820346.272,674875165057.9259,-6345324098930.769,-18011729112036.86,685.4483333333334
13867944380080.414,1220269583075.4487,-35412257991436.37,-12232332164109.234,18134360258526.785,26706313707403.215,4717404477502.438,1088391418760.1958,-10233294840324.826,-29048057038115.883,646.7266666666667
10706895391871.389,942122232602.3552,-27340414079861.926,-9444103408920.71,14000827595300.525,20618896294285.055,3642122786205.826,840304284585.0059,-7900725173504.703,-22426864395819.094,680.3483333333334
9658551224481.268,849876217974.7798,-24663432346764.9,-8519402976347.065,12629964642746.793,18600038470721.65,3285511647005.249,758027587640.8745,-7127141552308.271,-20230982982854.625,661.6333333333333
11699667562495.605,1029478343704.4319,-29875490905656.355,-10319786109523.633,15299022023821.455,22530735890502.598,3979830219832.8584,918219562169.1705,-8633301693843.158,-24506343653611.324,672.4366666666666
12952176617085.447,1139689228008.7434,-33073814574711.5,-11424571801938.578,16936860208613.404,24942766076271.17,4405891341991.464,1016519678333.203,-9557540741053.932,-27129872606633.44,665.4833333333333
10699039858611.893,941430985626.5573,-27320354777861.2,-9437174351259.81,13990555229756.729,20603768478448.258,3639450607662.4375,839687793681.4344,-7894928582816.156,-22410409985962.34,664.6566666666666
10555939284461.59,928839285028.3943,-26954942609341.457,-9310951351507.504,13803430452333.547,20328191252564.195,3590772635474.6646,828456866403.2643,-7789333152061.713,-22110668870960.875,666.3366666666666
9121902897512.53,802655420568.0977,-23293082931228.2,-8046048010758.979,11928218762819.3,17566583292107.535,3102962076316.976,715910044308.0315,-6731143320343.656,-19106909370735.688,679.1333333333333
9645844254843.564,848758123668.3749,-24630984619092.2,-8508194708816.655,12613348519160.744,18575567873708.69,3281189160160.832,757030285615.026,-7117764878632.315,-20204366775756.008,672.95
13160020744198.47,1157977924081.1072,-33604551281837.19,-11607902437579.373,17208646990461.725,25343023564034.49,4476592845965.079,1032831730529.0311,-9710910779020.816,-27565226948352.887,673.8316666666667
7799019703242.172,686252135727.3259,-19915056615281.426,-6879188206595.492,10198355964000.416,15019029545235.674,2652962066751.2803,612086828915.763,-5754974607058.309,-16335973312084.832,665.0183333333333
11609069940449.934,1021506487162.6654,-29644146817191.473,-10239873765890.79,15180552511695.979,22356266706246.65,3949011974961.5522,911109206193.3353,-8566448732873.681,-24316576232543.734,658.3133333333334
11641621875023.426,1024370802178.8116,-29727269228720.133,-10268586459986.396,15223118921577.996,22418953850743.266,3960085036587.448,913663957829.1436,-8590469114160.265,-24384760109583.98,626.7199999999999
15399449791339.145,1355029966521.606,-39323008049560.88,-13583208860351.943,20137026988757.832,29655623467790.094,5238370690589.433,1208587838986.9387,-11363407989994.043,-32255977044064.043,631.4116666666666
13218450892167.045,1163119274962.867,-33753754792767.887,-11659441189565.404,17285052733154.646,25455546051105.574,4496468819541.125,1037417542261.993,-9754027147366.207,-27687615762808.074,615.63
12982374288641.371,1142346395376.9507,-33150925323934.887,-11451207914381.848,16976348123636.562,25000919494190.53,4416163563755.715,1018889655466.5017,-9579823869310.846,-27193125260675.22,623.3666666666667
13331645591291.303,1173079503676.2292,-34042801242199.742,-11759285474073.393,17433071258421.074,25673531732238.4,4534973820851.772,1046301362360.2355,-9837554685445.238,-27924715464556.938,618.6133333333333
9525177990201.348,838140423266.3373,-24322859344249.367,-8401760034380.487,12455559666241.64,18343193809276.688,3240142594854.386,747560121080.0363,-7028724117094.046,-19951616879636.305,598.6483333333333
13201680645650.482,1161643606784.0403,-33710931397243.9,-11644648831865.996,17263123091253.797,25423250599231.285,4490764152088.878,1036101389147.7848,-9741652268148.352,-27652488390428.664,625.6933333333333
15829410620210.385,1392863114259.8901,-40420927463879.13,-13962459277864.36,20699263446813.184,30483624325048.19,5384628796024.115,1242332279051.6772,-11680680450583.523,-33156581107782.508,646.175
10997615715118.713,967703299130.6647,-28082778216430.957,-9700535593108.178,14380986696870.008,21178753542317.535,3741015994372.747,863120793083.5198,-8115250718998.483,-23035812596048.004,627.1216666666667
9552316802736.238,840528421011.2402,-24392159171743.23,-8425698034030.496,12491047602577.121,18395456590301.16,3249374296823.898,749690043128.1034,-7048750118304.474,-20008462306766.047,638.1416666666667
11853931615791.482,1043052335652.038,-30269409136205.668,-10455855905762.96,15500744628930.346,22827811119534.418,4032305612579.2324,930326602653.549,-8747134711253.767,-24829467798071.566,656.7833333333333
2655990932636.2925,233706186392.66354,-6782161710296.593,-2342738213082.0044,3473095504204.1455,5114797706737.375,903478083984.774,208448980816.47006,-1959882440760.73,-5563288707615.6045,702.032142857143
6540242304622.474,575489641827.5325,-16700726659709.57,-5768873428877.111,8552320782477.738,12594928139458.838,2224768682382.8687,513294821807.4827,-4826110263131.147,-13699314447721.232,663.5216666666668
6049583399094.076,532315524852.3451,-15447812797698.115,-5336083773917.055,7910712654167.979,11650037511726.998,2057863159151.351,474786675541.44165,-4464048169948.963,-12671571047122.086,671.8862068965517
7260198201453.436,638840070895.5903,-18539158066796.33,-6403916332550.106,9493768116624.918,13981389455857.082,2469673271819.606,569798794624.9231,-5357372946661.373,-15207347606943.148,656.9283333333333
9598201509222.295,844565885631.801,-24509327146511.652,-8466170954688.78,12551048400168.691,18483819366665.707,3264982711593.285,753291200636.4772,-7082608938559.404,-20104573042720.465,667.1483333333333
10981238193918.139,966262185320.8228,-28040958018130.375,-9686089683600.262,14359570610463.63,21147214618198.54,3735444943883.206,861835509800.4639,-8103165751000.47,-23001508066256.016,675.2283333333332
12915295768807.662,1136443976759.691,-32979638188588.79,-11392040726594.668,16888632981673.062,24871742526195.336,4393345737882.362,1013625216319.8866,-9530326104813.916,-27052621215685.453,686.8266666666666
10672999047131.531,939139580006.2958,-27253858771084.684,-9414204826378.422,13956502972396.334,20553620211328.246,3630592414325.046,837644074847.0944,-7875712889281.697,-22355864367360.273,684.2466666666667
8756336322360.334,770488420131.8182,-22359596567457.97,-7723597035395.369,11450186997131.562,16862590347644.102,2978608730437.802,687219491383.7241,-6461388193528.065,-18341186658168.234,689.1583333333333
13979613874638.434,1230095607580.673,-35697409757426.72,-12330831129172.531,18280384364176.125,26921362197538.35,4755390654075.032,1097155532213.2115,-10315696902376.275,-29281962010823.03,704.5033333333333
10737194310967.75,944788281225.8083,-27417783469794.086,-9470828803719.352,14040447769778.389,20677244761197.582,3652429459833.61,842682249800.0052,-7923083127398.894,-22490329061558.438,700.705
9734674787040.445,856574459048.1858,-24857816508906.27,-8586548350865.329,12729507150346.58,18746634155246.812,3311406313952.422,764002004345.2432,-7183314017798.117,-20390432752283.906,687.2283333333334
9162125214144.844,806194636916.0405,-23395792021623.64,-8081526398146.878,11980815159000.553,17644041813185.13,3116644353409.692,719066833236.2124,-6760823879842.164,-19191159692389.93,661.9
9990537579973.201,879088359513.8887,-25511170676368.53,-8812234184552.062,13064085049985.264,19239364141816.355,3398442161911.432,784082769951.6204,-7372117747249.426,-20926367745724.062,682.5733333333334
10032443313447.854,882775734431.5237,-25618178355864.5,-8849197475553.037,13118882915575.678,19320064465432.19,3412697070956.4927,787371635865.2533,-7403040401106.501,-21014144284234.5,685.9416666666667
8459320163838.139,744353304575.2578,-21601155919376.59,-7461611486934.155,11061794843165.795,16290608925381.115,2877573909653.4844,663908952674.7557,-6242217119417.588,-17719050848195.76,681.5483333333334
8995029818597.209,791491565054.5507,-22969107821351.965,-7934138494351.805,11762313539993.43,17322256060147.695,3059804127386.9497,705952691485.0782,-6637522342885.102,-18841158186071.242,682.9633333333334
7666128858368.3125,674558736862.3241,-19575716196742.98,-6761970791062.207,10024581569071.469,14763114367562.03,2607757168435.568,601657373615.2296,-5656913521030.697,-16057617921965.2,684.5483333333334
9484439264754.053,834555711468.8701,-24218831783943.36,-8365826095714.564,12402287716129.094,18264740946775.418,3226284674371.964,744362886249.8389,-6998662721136.37,-19866284746830.723,687.765
11184721360467.621,984167130119.9535,-28560558651464.668,-9865573644067.188,14625654677956.744,21539073812429.85,3804662985029.8784,877805297871.6223,-8253317791612.396,-23427727610738.24,677.985
8064631546165.0625,709623838409.7446,-20593305455787.93,-7113473237930.743,10545681986070.201,15530533952098.734,2743314226496.134,632932782518.0814,-5950972415061.444,-16892328772302.412,675.5699999999999
8569608161914.945,754057791641.3666,-21882779461397.934,-7558891857241.518,11206012528829.05,16502996641592.537,2915090108385.531,672564551993.0983,-6323599532665.4375,-17950061867084.3,680.5566666666667
9179781706482.773,807748235151.0553,-23440879169174.16,-8097100492887.678,12003903467675.781,17678044419095.64,3122650546880.904,720452683693.2397,-6773853096179.076,-19228143630609.54,697.9366666666667
11394512704234.4,1002627048933.4641,-29096267884782.305,-10050621713815.953,14899987141677.453,21943081347557.12,3876026899365.4966,894270326086.7235,-8408125126574.795,-23867160235366.582,697.5483333333334
10438253189667.273,918483787846.1322,-26654427608998.93,-9207145361467.48,13649538479992.32,20101556482572.35,3550739848295.342,819220661933.7632,-7702491666261.146,-21864161371128.367,671.5616666666666
10555787586515.994,928825894323.002,-26954555410529.85,-9310817509790.846,13803231876343.113,20327899234447.4,3590721050487.0522,828445026426.3052,-7789221391093.01,-22110351031718.6,661.8166666666667
15601889226637.275,1372843008792.51,-39839944034803.72,-13761772175771.248,20401745937416.902,30045473057460.523,5307233736763.961,1224475847720.9426,-11512790206019.646,-32680010446825.652,674.535
11109634101037.908,977560004644.5847,-28368820969917.984,-9799342286118.578,14527466937505.59,21394473969248.84,3779120860229.1973,871912318313.5887,-8197910312536.607,-23270448329314.195,671.1933333333333
12619203954212.697,1110390263591.3916,-32223557782020.15,-11130870579497.396,16501449883532.436,24301541089794.3,4292625331053.6016,990387138840.0139,-9311836879262.482,-26432421807215.316,680.7
12267490547806.812,1079442242502.4796,-31325445946991.12,-10820638916477.768,16041533207708.586,23624226003596.82,4172984362148.944,962783807409.3453,-9052304114674.39,-25695716250100.516,686.11
13291320835911.229,1169531170403.6533,-33939830867757.66,-11723716630629.08,17380340395400.205,25595876148895.38,4521256732535.823,1043136679466.1403,-9807798935732.71,-27840250281337.7,686.9766666666667
13292495738802.883,1169634572899.1265,-33942830962418.516,-11724752982682.771,17381876853463.87,25598138686533.633,4521656387722.978,1043228860042.0671,-9808665829215.791,-27842711312133.17,695.6566666666666
12036854554181.006,1059148105842.2062,-30736509146316.008,-10617204577591.557,15739943045634.953,23180076674528.074,4094529808049.1084,944682886704.506,-8882115446910.924,-25212621735367.176,703.8766666666667
12646774422548.2,1112816240305.2666,-32293959985469.82,-11155189336185.488,16537502263412.158,24354635219528.195,4302003877026.961,992550958008.536,-9332181452316.791,-26490171459805.254,706.6066666666667
13615349102421.072,1198043181832.819,-34767247571615.836,-12009528451892.432,17804055030062.223,26219876194327.61,4631480132366.19,1068567117998.5667,-10046902303822.24,-28518966191805.203,718.2716666666666
14879216877251.5,1309253499686.3665,-37994576075439.01,-13124333132433.086,19456746168841.04,28653780518248.65,5061405109797.784,1167758737180.2932,-10979523186817.096,-31166287098670.035,711.2116666666666
17721778629822.164,1559376529635.3477,-45253152473315.47,-15631637738770.557,23173810541329.22,34127868541613.977,6028348253431.372,1390850174602.0625,-13077077888359.17,-37120370758731.695,686.8133333333334
11482861877784.885,1010401140361.2583,-29321870409491.273,-10128550892250.121,15015516890175.586,22113220499754.812,3906080281737.1626,901204123947.2151,-8473318668865.3,-24052218347718.797,683.3416666666667
